  k =       -1.00000000000000
                      u                     f1                     f2                  delta                   frac
      -3.60000000000000     -0.759679359918329     -0.759679359918327  -1.11022302462516e-15   1.46143634170147e-15
      -3.50000000000000     -0.803893522913442     -0.803893522913442  -4.44089209850063e-16   5.52422923175958e-16
      -3.40000000000000     -0.841977510948902     -0.841977510948900  -1.44328993201270e-15   1.71416684322854e-15
      -3.30000000000000     -0.874492373713997     -0.874492373713996  -1.11022302462516e-15   1.26956284353860e-15
      -3.20000000000000     -0.902011213383646     -0.902011213383645  -1.11022302462516e-15   1.23083062400129e-15
      -3.10000000000000     -0.925089535598553     -0.925089535598553  -7.77156117237610e-16   8.40087458923393e-16
      -3.00000000000000     -0.944244660812937     -0.944244660812937  -5.55111512312578e-16   5.87889490245739e-16
      -2.90000000000000     -0.959942576547386     -0.959942576547385  -3.33066907387547e-16   3.46965449314151e-16
      -2.80000000000000     -0.972590467462186     -0.972590467462185  -2.22044604925031e-16   2.28302263237702e-16
      -2.70000000000000     -0.982533275376501     -0.982533275376501  -2.22044604925031e-16   2.25991943977618e-16
      -2.60000000000000     -0.990052885040655     -0.990052885040655       0.00000000000000      -0.00000000000000
      -2.50000000000000     -0.995368815751094     -0.995368815751094  -2.22044604925031e-16   2.23077718943283e-16
      -2.40000000000000     -0.998639572979638     -0.998639572979638       0.00000000000000      -0.00000000000000
      -2.30000000000000     -0.999964054622227     -0.999964054622227       0.00000000000000      -0.00000000000000
      -2.20000000000000     -0.999382607728374     -0.999382607728374   2.22044604925031e-16  -2.22181778237811e-16
      -2.10000000000000     -0.996877498727319     -0.996877498727319       0.00000000000000      -0.00000000000000
      -2.00000000000000     -0.992372703972418     -0.992372703972418   2.22044604925031e-16  -2.23751221729697e-16
      -1.90000000000000     -0.985733061303641     -0.985733061303641   2.22044604925031e-16  -2.25258352024203e-16
      -1.80000000000000     -0.976762961596692     -0.976762961596692  -2.22044604925031e-16   2.27327011419495e-16
      -1.70000000000000     -0.965204915863874     -0.965204915863874       0.00000000000000      -0.00000000000000
      -1.60000000000000     -0.950738520460410     -0.950738520460410       0.00000000000000      -0.00000000000000
      -1.50000000000000     -0.932980568080474     -0.932980568080474       0.00000000000000      -0.00000000000000
      -1.40000000000000     -0.911487314829594     -0.911487314829594       0.00000000000000      -0.00000000000000
      -1.30000000000000     -0.885760198280399     -0.885760198280399       0.00000000000000      -0.00000000000000
      -1.20000000000000     -0.855256569102854     -0.855256569102854  -2.22044604925031e-16   2.59623384311390e-16
      -1.10000000000000     -0.819407177180321     -0.819407177180321   4.44089209850063e-16  -5.41964022548871e-16
      -1.00000000000000     -0.777642128316347     -0.777642128316348   5.55111512312578e-16  -7.13839299723171e-16
     -0.900000000000000     -0.729426645666515     -0.729426645666515   5.55111512312578e-16  -7.61024450656507e-16
     -0.800000000000000     -0.674307057182530     -0.674307057182531   8.88178419700125e-16  -1.31717206610771e-15
     -0.700000000000000     -0.611965845576637     -0.611965845576638   8.88178419700125e-16  -1.45135292454634e-15
     -0.600000000000000     -0.542282322869158     -0.542282322869159   9.99200722162641e-16  -1.84258398259411e-15
     -0.500000000000000     -0.465392749977491     -0.465392749977492   9.99200722162641e-16  -2.14700534593838e-15
     -0.400000000000000     -0.381741073469579     -0.381741073469580   9.99200722162641e-16  -2.61748287414051e-15
     -0.300000000000000     -0.292109791431045     -0.292109791431046   7.77156117237610e-16  -2.66049321191981e-15
     -0.200000000000000     -0.197620823671877     -0.197620823671877   4.71844785465692e-16  -2.38762685378301e-15
    -0.0999999999999996    -0.0996994123986223    -0.0996994123986225   2.35922392732846e-16  -2.36633684248379e-15
       0.00000000000000       0.00000000000000       0.00000000000000       0.00000000000000                      -
     0.0999999999999996     0.0996994123986223     0.0996994123986225  -2.35922392732846e-16  -2.36633684248379e-15
      0.200000000000000      0.197620823671877      0.197620823671877  -4.71844785465692e-16  -2.38762685378301e-15
      0.300000000000000      0.292109791431045      0.292109791431046  -7.77156117237610e-16  -2.66049321191981e-15
      0.400000000000000      0.381741073469579      0.381741073469580  -9.99200722162641e-16  -2.61748287414051e-15
      0.500000000000000      0.465392749977491      0.465392749977492  -9.99200722162641e-16  -2.14700534593838e-15
      0.600000000000000      0.542282322869158      0.542282322869159  -9.99200722162641e-16  -1.84258398259411e-15
      0.700000000000000      0.611965845576637      0.611965845576638  -8.88178419700125e-16  -1.45135292454634e-15
      0.800000000000000      0.674307057182530      0.674307057182531  -8.88178419700125e-16  -1.31717206610771e-15
      0.900000000000000      0.729426645666515      0.729426645666515  -5.55111512312578e-16  -7.61024450656507e-16
       1.00000000000000      0.777642128316347      0.777642128316348  -5.55111512312578e-16  -7.13839299723171e-16
       1.10000000000000      0.819407177180321      0.819407177180321  -4.44089209850063e-16  -5.41964022548871e-16
       1.20000000000000      0.855256569102854      0.855256569102854   2.22044604925031e-16   2.59623384311390e-16
       1.30000000000000      0.885760198280399      0.885760198280399       0.00000000000000       0.00000000000000
       1.40000000000000      0.911487314829594      0.911487314829594       0.00000000000000       0.00000000000000
       1.50000000000000      0.932980568080474      0.932980568080474       0.00000000000000       0.00000000000000
       1.60000000000000      0.950738520460410      0.950738520460410       0.00000000000000       0.00000000000000
       1.70000000000000      0.965204915863874      0.965204915863874       0.00000000000000       0.00000000000000
       1.80000000000000      0.976762961596692      0.976762961596692   2.22044604925031e-16   2.27327011419495e-16
       1.90000000000000      0.985733061303641      0.985733061303641  -2.22044604925031e-16  -2.25258352024203e-16
       2.00000000000000      0.992372703972418      0.992372703972418  -2.22044604925031e-16  -2.23751221729697e-16
       2.10000000000000      0.996877498727319      0.996877498727319       0.00000000000000       0.00000000000000
       2.20000000000000      0.999382607728374      0.999382607728374  -2.22044604925031e-16  -2.22181778237811e-16
       2.30000000000000      0.999964054622227      0.999964054622227       0.00000000000000       0.00000000000000
       2.40000000000000      0.998639572979638      0.998639572979638   2.22044604925031e-16   2.22347091916774e-16
       2.50000000000000      0.995368815751094      0.995368815751094   2.22044604925031e-16   2.23077718943283e-16
       2.60000000000000      0.990052885040655      0.990052885040655   2.22044604925031e-16   2.24275499097115e-16
       2.70000000000000      0.982533275376501      0.982533275376501   2.22044604925031e-16   2.25991943977618e-16
       2.80000000000000      0.972590467462186      0.972590467462185   2.22044604925031e-16   2.28302263237702e-16
       2.90000000000000      0.959942576547386      0.959942576547385   3.33066907387547e-16   3.46965449314151e-16
       3.00000000000000      0.944244660812937      0.944244660812937   5.55111512312578e-16   5.87889490245739e-16
       3.10000000000000      0.925089535598553      0.925089535598553   7.77156117237610e-16   8.40087458923393e-16
       3.20000000000000      0.902011213383646      0.902011213383645   1.11022302462516e-15   1.23083062400129e-15
       3.30000000000000      0.874492373713997      0.874492373713996   9.99200722162641e-16   1.14260655918474e-15
       3.40000000000000      0.841977510948902      0.841977510948900   1.55431223447522e-15   1.84602583116920e-15
       3.50000000000000      0.803893522913442      0.803893522913442   4.44089209850063e-16   5.52422923175958e-16
       3.60000000000000      0.759679359918329      0.759679359918328   7.77156117237610e-16   1.02300543919103e-15
       3.70000000000000      0.708825785527366      0.708825785527364   1.44328993201270e-15   2.03617018664029e-15
       3.80000000000000      0.650925138594020      0.650925138594018   1.22124532708767e-15   1.87616863242604e-15
       3.90000000000000      0.585729124591996      0.585729124591994   1.44328993201270e-15   2.46409111552728e-15
       4.00000000000000      0.513210164587494      0.513210164587492   1.99840144432528e-15   3.89392413131871e-15
       4.10000000000000      0.433619038140877      0.433619038140875   1.99840144432528e-15   4.60865706656550e-15
       4.20000000000000      0.347529171696276      0.347529171696273   2.88657986402541e-15   8.30600737755668e-15
       4.30000000000000      0.255856931766432      0.255856931766430   2.66453525910038e-15   1.04141609168237e-14
       4.40000000000000      0.159848671155093      0.159848671155090   3.55271367880050e-15   2.22254814702435e-14
       4.50000000000000     0.0610295648467211     0.0610295648467173   3.76781938982163e-15   6.17376086374683e-14
       4.60000000000000    -0.0388839731709494    -0.0388839731709527   3.27515792264421e-15  -8.42289934787537e-14
       4.70000000000000     -0.138098839192486     -0.138098839192490   3.96904731303493e-15  -2.87406276275982e-14
       4.80000000000000     -0.234871031413736     -0.234871031413740   3.96904731303493e-15  -1.68988371581816e-14
       4.90000000000000     -0.327624215812178     -0.327624215812182   4.05231403988182e-15  -1.23687866900684e-14
       5.00000000000000     -0.415044370373809     -0.415044370373813   3.71924713249427e-15  -8.96108319489916e-15
max(abs(diff)) = 4.05231403988182e-15
max(abs(frac)) = 8.42289934787537e-14

  k =      -0.800000000000000
                      u                     f1                     f2                  delta                   frac
      -5.00000000000000      0.796093945496311      0.796093945496310   2.22044604925031e-16   2.78917590293444e-16
      -4.90000000000000      0.746080205756714      0.746080205756714       0.00000000000000       0.00000000000000
      -4.80000000000000      0.689157292769478      0.689157292769478   2.22044604925031e-16   3.22197279568374e-16
      -4.70000000000000      0.625136751430664      0.625136751430663   6.66133814775094e-16   1.06558095208865e-15
      -4.60000000000000      0.554010098228879      0.554010098228878   7.77156117237610e-16   1.40278330615653e-15
      -4.50000000000000      0.475996556751594      0.475996556751593   9.99200722162641e-16   2.09917636585781e-15
      -4.40000000000000      0.391581323456601      0.391581323456601   4.99600361081320e-16   1.27585339533358e-15
      -4.30000000000000      0.301536719277071      0.301536719277070   8.32667268468867e-16   2.76141250878227e-15
      -4.20000000000000      0.206919232240683      0.206919232240682   6.66133814775094e-16   3.21929386438216e-15
      -4.10000000000000      0.109037961819211      0.109037961819210   6.24500451351651e-16   5.72736724836348e-15
      -4.00000000000000    0.00939421805284507    0.00939421805284451   5.62050406216485e-16   5.98293975139634e-14
      -3.90000000000000    -0.0904027723507951    -0.0904027723507957   5.13478148889135e-16  -5.67989382998845e-15
      -3.80000000000000     -0.188734262881617     -0.188734262881618   5.55111512312578e-16  -2.94123337139249e-15
      -3.70000000000000     -0.284071651115947     -0.284071651115948   4.99600361081320e-16  -1.75871249073496e-15
      -3.60000000000000     -0.375064293696336     -0.375064293696336   4.44089209850063e-16  -1.18403489032099e-15
      -3.50000000000000     -0.460604934319239     -0.460604934319239  -5.55111512312578e-17   1.20517925656402e-16
      -3.40000000000000     -0.539866810971107     -0.539866810971107   2.22044604925031e-16  -4.11295157273364e-16
      -3.30000000000000     -0.612311751266978     -0.612311751266979   3.33066907387547e-16  -5.43949886146026e-16
      -3.20000000000000     -0.677673066252541     -0.677673066252541   1.11022302462516e-16  -1.63828707368373e-16
      -3.10000000000000     -0.735919913178789     -0.735919913178788  -3.33066907387547e-16   4.52585806448520e-16
      -3.00000000000000     -0.787210778157340     -0.787210778157341   4.44089209850063e-16  -5.64129991829586e-16
      -2.90000000000000     -0.831843144592136     -0.831843144592136   3.33066907387547e-16  -4.00396288113733e-16
      -2.80000000000000     -0.870204862701365     -0.870204862701365  -2.22044604925031e-16   2.55163599334232e-16
      -2.70000000000000     -0.902730837407784     -0.902730837407784   2.22044604925031e-16  -2.45969890164203e-16
      -2.60000000000000     -0.929866872858369     -0.929866872858369   3.33066907387547e-16  -3.58187733222191e-16
      -2.50000000000000     -0.952041111835223     -0.952041111835223   1.11022302462516e-16  -1.16615029626715e-16
      -2.40000000000000     -0.969642567699157     -0.969642567699157       0.00000000000000      -0.00000000000000
      -2.30000000000000     -0.983005728030093     -0.983005728030093       0.00000000000000      -0.00000000000000
      -2.20000000000000     -0.992400020095164     -0.992400020095164       0.00000000000000      -0.00000000000000
      -2.10000000000000     -0.998022965676054     -0.998022965676054       0.00000000000000      -0.00000000000000
      -2.00000000000000     -0.999996028482355     -0.999996028482355       0.00000000000000      -0.00000000000000
      -1.90000000000000     -0.998362407500513     -0.998362407500513  -2.22044604925031e-16   2.22408819940385e-16
      -1.80000000000000     -0.993086314182686     -0.993086314182685  -2.22044604925031e-16   2.23590438971838e-16
      -1.70000000000000     -0.984053568975583     -0.984053568975583   2.22044604925031e-16  -2.25642802308195e-16
      -1.60000000000000     -0.971073653471384     -0.971073653471384       0.00000000000000      -0.00000000000000
      -1.50000000000000     -0.953883652658689     -0.953883652658689       0.00000000000000      -0.00000000000000
      -1.40000000000000     -0.932154808208043     -0.932154808208043   2.22044604925031e-16  -2.38205717515834e-16
      -1.30000000000000     -0.905502658449621     -0.905502658449621       0.00000000000000      -0.00000000000000
      -1.20000000000000     -0.873501925711404     -0.873501925711404       0.00000000000000      -0.00000000000000
      -1.10000000000000     -0.835707365483657     -0.835707365483657       0.00000000000000      -0.00000000000000
      -1.00000000000000     -0.791681628396250     -0.791681628396250       0.00000000000000      -0.00000000000000
     -0.900000000000000     -0.741030702842350     -0.741030702842350   2.22044604925031e-16  -2.99642921775496e-16
     -0.800000000000000     -0.683446607985967     -0.683446607985966  -5.55111512312578e-16   8.12223670183139e-16
     -0.700000000000000     -0.618755648952545     -0.618755648952545  -1.11022302462516e-16   1.79428345665141e-16
     -0.600000000000000     -0.546968794688271     -0.546968794688271  -2.22044604925031e-16   4.05954795010891e-16
     -0.500000000000000     -0.468328835388214     -0.468328835388215   5.55111512312578e-17  -1.18530286919537e-16
     -0.400000000000000     -0.383347368337266     -0.383347368337266  -3.33066907387547e-16   8.68838382358523e-16
     -0.300000000000000     -0.292823957708552     -0.292823957708552  -5.55111512312578e-17   1.89571753847095e-16
     -0.200000000000000     -0.197840627201320     -0.197840627201320  -5.55111512312578e-17   2.80585196359948e-16
    -0.0999999999999996    -0.0997275279727379    -0.0997275279727378  -1.38777878078145e-17   1.39157042091810e-16
       0.00000000000000       0.00000000000000       0.00000000000000       0.00000000000000                      -
     0.0999999999999996     0.0997275279727379     0.0997275279727378   1.38777878078145e-17   1.39157042091810e-16
      0.200000000000000      0.197840627201320      0.197840627201320   5.55111512312578e-17   2.80585196359948e-16
      0.300000000000000      0.292823957708552      0.292823957708552   5.55111512312578e-17   1.89571753847095e-16
      0.400000000000000      0.383347368337266      0.383347368337266   3.33066907387547e-16   8.68838382358523e-16
      0.500000000000000      0.468328835388214      0.468328835388215  -5.55111512312578e-17  -1.18530286919537e-16
      0.600000000000000      0.546968794688271      0.546968794688271   2.22044604925031e-16   4.05954795010891e-16
      0.700000000000000      0.618755648952545      0.618755648952545   1.11022302462516e-16   1.79428345665141e-16
      0.800000000000000      0.683446607985967      0.683446607985966   5.55111512312578e-16   8.12223670183139e-16
      0.900000000000000      0.741030702842350      0.741030702842350  -2.22044604925031e-16  -2.99642921775496e-16
       1.00000000000000      0.791681628396250      0.791681628396250       0.00000000000000       0.00000000000000
       1.10000000000000      0.835707365483657      0.835707365483657  -1.11022302462516e-16  -1.32848299593797e-16
       1.20000000000000      0.873501925711404      0.873501925711404       0.00000000000000       0.00000000000000
       1.30000000000000      0.905502658449621      0.905502658449621       0.00000000000000       0.00000000000000
       1.40000000000000      0.932154808208043      0.932154808208043   2.22044604925031e-16   2.38205717515834e-16
       1.50000000000000      0.953883652658689      0.953883652658689       0.00000000000000       0.00000000000000
       1.60000000000000      0.971073653471384      0.971073653471384       0.00000000000000       0.00000000000000
       1.70000000000000      0.984053568975583      0.984053568975583  -2.22044604925031e-16  -2.25642802308195e-16
       1.80000000000000      0.993086314182686      0.993086314182685   2.22044604925031e-16   2.23590438971838e-16
       1.90000000000000      0.998362407500513      0.998362407500513   2.22044604925031e-16   2.22408819940385e-16
       2.00000000000000      0.999996028482355      0.999996028482355       0.00000000000000       0.00000000000000
       2.10000000000000      0.998022965676054      0.998022965676054       0.00000000000000       0.00000000000000
       2.20000000000000      0.992400020095164      0.992400020095164       0.00000000000000       0.00000000000000
       2.30000000000000      0.983005728030093      0.983005728030093       0.00000000000000       0.00000000000000
       2.40000000000000      0.969642567699157      0.969642567699157       0.00000000000000       0.00000000000000
       2.50000000000000      0.952041111835223      0.952041111835223  -1.11022302462516e-16  -1.16615029626715e-16
       2.60000000000000      0.929866872858369      0.929866872858369  -4.44089209850063e-16  -4.77583644296255e-16
       2.70000000000000      0.902730837407784      0.902730837407784  -2.22044604925031e-16  -2.45969890164203e-16
       2.80000000000000      0.870204862701365      0.870204862701365   2.22044604925031e-16   2.55163599334232e-16
       2.90000000000000      0.831843144592136      0.831843144592136  -3.33066907387547e-16  -4.00396288113733e-16
       3.00000000000000      0.787210778157340      0.787210778157341  -4.44089209850063e-16  -5.64129991829586e-16
       3.10000000000000      0.735919913178789      0.735919913178789  -6.66133814775094e-16  -9.05171612897039e-16
       3.20000000000000      0.677673066252541      0.677673066252541  -2.22044604925031e-16  -3.27657414736746e-16
       3.30000000000000      0.612311751266977      0.612311751266978  -5.55111512312578e-16  -9.06583143576712e-16
       3.40000000000000      0.539866810971107      0.539866810971107   1.11022302462516e-16   2.05647578636682e-16
