                      x                     f1                     f2                  delta                   frac
      -19.9000000000000     -0.500238390131890     -0.500238390131890       0.00000000000000      -0.00000000000000
      -19.8000000000000     -0.500996407580667     -0.500996407580667   1.11022302462516e-16  -2.21602991124521e-16
      -19.7000000000000     -0.502263537831095     -0.502263537831097   1.77635683940025e-15  -3.53670275782116e-15
      -19.6000000000000     -0.504025756531771     -0.504025756531771       0.00000000000000      -0.00000000000000
      -19.5000000000000     -0.506234127689121     -0.506234127689121       0.00000000000000      -0.00000000000000
      -19.4000000000000     -0.508779963820094     -0.508779963820094       0.00000000000000      -0.00000000000000
      -19.3000000000000     -0.511467362801289     -0.511467362801289       0.00000000000000      -0.00000000000000
      -19.2000000000000     -0.513990106963340     -0.513990106963340       0.00000000000000      -0.00000000000000
      -19.1000000000000     -0.515924398220044     -0.515924398220044       0.00000000000000      -0.00000000000000
      -19.0000000000000     -0.516753112830055     -0.516753112830055       0.00000000000000      -0.00000000000000
      -18.9000000000000     -0.515938596947170     -0.515938596947170       0.00000000000000      -0.00000000000000
      -18.8000000000000     -0.513055538027846     -0.513055538027846       0.00000000000000      -0.00000000000000
      -18.7000000000000     -0.507978736888841     -0.507978736888841       0.00000000000000      -0.00000000000000
      -18.6000000000000     -0.501090273139414     -0.501090273139416   1.99840144432528e-15  -3.98810663756244e-15
      -18.5000000000000     -0.493430373084865     -0.493430373084865       0.00000000000000      -0.00000000000000
      -18.4000000000000     -0.486680947159935     -0.486680947159935       0.00000000000000      -0.00000000000000
      -18.3000000000000     -0.482867914148034     -0.482867914148034       0.00000000000000      -0.00000000000000
      -18.2000000000000     -0.483732481892527     -0.483732481892527       0.00000000000000      -0.00000000000000
      -18.1000000000000     -0.489873902394078     -0.489873902394078       0.00000000000000      -0.00000000000000
      -18.0000000000000     -0.499982626934700     -0.499982626934700  -5.55111512312578e-17   1.11026160191978e-16
      -17.9000000000000     -0.510662919126798     -0.510662919126798   1.11022302462516e-16  -2.17408192966815e-16
      -17.8000000000000     -0.517316243583898     -0.517316243583898  -1.11022302462516e-16   2.14612055661287e-16
      -17.7000000000000     -0.516157765470191     -0.516157765470191       0.00000000000000      -0.00000000000000
      -17.6000000000000     -0.506675081500343     -0.506675081500343       0.00000000000000      -0.00000000000000
      -17.5000000000000     -0.493056807465418     -0.493056807465418   5.55111512312578e-17  -1.12585710998730e-16
      -17.4000000000000     -0.482998110799880     -0.482998110799880   3.33066907387547e-16  -6.89582215623916e-16
      -17.3000000000000     -0.483468264782021     -0.483468264782021       0.00000000000000      -0.00000000000000
      -17.2000000000000     -0.495378378163571     -0.495378378163570  -9.99200722162641e-16   2.01704548726330e-15
      -17.1000000000000     -0.511160346509888     -0.511160346509888  -8.88178419700125e-16   1.73757300573969e-15
      -17.0000000000000     -0.518724042810974     -0.518724042810974       0.00000000000000      -0.00000000000000
      -16.9000000000000     -0.510847302397431     -0.510847302397431       0.00000000000000      -0.00000000000000
      -16.8000000000000     -0.493045031918141     -0.493045031918141   5.55111512312578e-17  -1.12588399918152e-16
      -16.7000000000000     -0.481227164598144     -0.481227164598144  -5.55111512312578e-17   1.15353320250766e-16
      -16.6000000000000     -0.487760189682211     -0.487760189682212   8.32667268468867e-16  -1.70712429198326e-15
      -16.5000000000000     -0.507361672376054     -0.507361672376054   1.11022302462516e-16  -2.18822801380682e-16
      -16.4000000000000     -0.519369316214463     -0.519369316214463       0.00000000000000      -0.00000000000000
      -16.3000000000000     -0.509158470083681     -0.509158470083682   9.99200722162641e-16  -1.96245526858940e-15
      -16.2000000000000     -0.487493827537880     -0.487493827537880  -5.55111512312578e-17   1.13870469933169e-16
      -16.1000000000000     -0.481287355774555     -0.481287355774555       0.00000000000000      -0.00000000000000
      -16.0000000000000     -0.499975263956500     -0.499975263956500       0.00000000000000      -0.00000000000000
      -15.9000000000000     -0.519126985926901     -0.519126985926901       0.00000000000000      -0.00000000000000
      -15.8000000000000     -0.510816507127184     -0.510816507127184       0.00000000000000      -0.00000000000000
      -15.7000000000000     -0.485909577566535     -0.485909577566535   5.55111512312578e-17  -1.14241730960030e-16
      -15.6000000000000     -0.482757716123532     -0.482757716123531  -6.66133814775094e-16   1.37985120180791e-15
      -15.5000000000000     -0.507833655405252     -0.507833655405252       0.00000000000000      -0.00000000000000
      -15.4000000000000     -0.520026894407957     -0.520026894407957  -1.11022302462516e-16   2.13493385931343e-16
      -15.3000000000000     -0.497096633579082     -0.497096633579082       0.00000000000000      -0.00000000000000
      -15.2000000000000     -0.479098190719309     -0.479098190719309       0.00000000000000      -0.00000000000000
      -15.1000000000000     -0.500301686178635     -0.500301686178635       0.00000000000000      -0.00000000000000
      -15.0000000000000     -0.521220531674373     -0.521220531674373       0.00000000000000      -0.00000000000000
      -14.9000000000000     -0.499695070284877     -0.499695070284877       0.00000000000000      -0.00000000000000
      -14.8000000000000     -0.478533188791411     -0.478533188791412   5.55111512312578e-17  -1.16002719417346e-16
      -14.7000000000000     -0.503019440261092     -0.503019440261092       0.00000000000000      -0.00000000000000
      -14.6000000000000     -0.521125050619811     -0.521125050619811  -4.44089209850063e-16   8.52173982659010e-16
      -14.5000000000000     -0.491629939826692     -0.491629939826692   5.55111512312578e-17  -1.12912470812551e-16
      -14.4000000000000     -0.481318205904047     -0.481318205904047  -5.55111512312578e-17   1.15331501178088e-16
      -14.3000000000000     -0.515465629862699     -0.515465629862698  -9.99200722162641e-16   1.93844296161665e-15
      -14.2000000000000     -0.512040981539032     -0.512040981539031  -1.11022302462516e-15   2.16823079529334e-15
