                      n                     f1                     f2                  delta                   frac
                     35       46.8476000840311       46.8476000840311       0.00000000000000       0.00000000000000
                     36       48.8720944581121       48.8720944581121       0.00000000000000       0.00000000000000
                     37       50.4585179966754       50.4585179966754       0.00000000000000       0.00000000000000
                     38       52.5096806178385       52.5096806178385       0.00000000000000       0.00000000000000
                     39       54.1220796428050       54.1220796428050       0.00000000000000       0.00000000000000
                     40       56.1985600719524       56.1985600719524       0.00000000000000       0.00000000000000
                     41       57.8356517095093       57.8356517095093       0.00000000000000       0.00000000000000
                     42       59.9362296902358       59.9362296902358       0.00000000000000       0.00000000000000
                     43       61.5968518252029       61.5968518252029       0.00000000000000       0.00000000000000
                     44       63.7204193241540       63.7204193241540       0.00000000000000       0.00000000000000
                     45       65.4035143149732       65.4035143149732       0.00000000000000       0.00000000000000
                     46       67.5490607206431       67.5490607206431       0.00000000000000       0.00000000000000
                     47       69.2536619166833       69.2536619166833       0.00000000000000       0.00000000000000
                     48       71.4202617315510       71.4202617315510       0.00000000000000       0.00000000000000
                     49       73.1454822147939       73.1454822147939       0.00000000000000       0.00000000000000
                     50       75.3322847369791       75.3322847369791       0.00000000000000       0.00000000000000
                     51       77.0773078475182       77.0773078475182       0.00000000000000       0.00000000000000
                     52       79.2835284555606       79.2835284555606       0.00000000000000       0.00000000000000
                     53       81.0475997610703       81.0475997610703       0.00000000000000       0.00000000000000
                     54       83.2725125021249       83.2725125021249       0.00000000000000       0.00000000000000
                     55       85.0549329463028       85.0549329463028       0.00000000000000       0.00000000000000
                     56       87.2978641928600       87.2978641928600       0.00000000000000       0.00000000000000
                     57       89.0979842141373       89.0979842141373       0.00000000000000       0.00000000000000
                     58       91.3583072034064       91.3583072034064       0.00000000000000       0.00000000000000
                     59       93.1755216580431       93.1755216580431       0.00000000000000       0.00000000000000
                     60       95.4526517656285       95.4526517656285       0.00000000000000       0.00000000000000
                     61       97.2863955222164       97.2863955222164       0.00000000000000       0.00000000000000
                     62       99.5797861506736       99.5797861506736       0.00000000000000       0.00000000000000
                     63       101.429530248608       101.429530248608       0.00000000000000       0.00000000000000
                     64       103.738669234033       103.738669234033       0.00000000000000       0.00000000000000
                     65       105.603917518504       105.603917518504       0.00000000000000       0.00000000000000
                     66       107.928323976060       107.928323976060       0.00000000000000       0.00000000000000
                     67       109.808610137895       109.808610137895       0.00000000000000       0.00000000000000
