                      n                     f1                     f2                  delta                   frac
                     79       269.291097651020       269.291097651020       0.00000000000000       0.00000000000000
                     80       273.673124285694       273.673124285694       0.00000000000000       0.00000000000000
                     81       278.067573440366       278.067573440366       0.00000000000000       0.00000000000000
                     82       282.474292687630       282.474292687630       0.00000000000000       0.00000000000000
                     83       286.893133295427       286.893133295427       0.00000000000000       0.00000000000000
                     84       291.323950094270       291.323950094270       0.00000000000000       0.00000000000000
                     85       295.766601350761       295.766601350761       0.00000000000000       0.00000000000000
                     86       300.220948647014       300.220948647014       0.00000000000000       0.00000000000000
                     87       304.686856765669       304.686856765669       0.00000000000000       0.00000000000000
                     88       309.164193580147       309.164193580147       0.00000000000000       0.00000000000000
                     89       313.652829949879       313.652829949879       0.00000000000000       0.00000000000000
                     90       318.152639620209       318.152639620209       0.00000000000000       0.00000000000000
