                      x                     f1                     f2                  delta                   frac
       1.20000000000000       5.59158244117775       5.59158244117775   1.77635683940025e-15   3.17684100715163e-16
       1.40000000000000       3.10554727797758       3.10554727797758   8.88178419700125e-16   2.85997391183989e-16
       1.60000000000000       2.28576566568013       2.28576566568013  -2.22044604925031e-15  -9.71423310179793e-16
       1.80000000000000       1.88222961810282       1.88222961810282       0.00000000000000       0.00000000000000
       2.00000000000000       1.64493406684823       1.64493406684823  -1.11022302462516e-15  -6.74934665771983e-16
       2.20000000000000       1.49054325650689       1.49054325650689  -2.22044604925031e-16  -1.48968910466507e-16
       2.40000000000000       1.38334285884074       1.38334285884074  -2.22044604925031e-16  -1.60513066956596e-16
       2.60000000000000       1.30547780907278       1.30547780907278   4.44089209850063e-16   3.40173694844709e-16
       2.80000000000000       1.24703142231725       1.24703142231725  -6.66133814775094e-16  -5.34175645339612e-16
       3.00000000000000       1.20205690315959       1.20205690315959  -2.22044604925031e-16  -1.84720543878904e-16
       3.20000000000000       1.16677337098447       1.16677337098447  -4.44089209850063e-16  -3.80613082963456e-16
       3.40000000000000       1.13866377572804       1.13866377572804  -4.44089209850063e-16  -3.90009078462270e-16
       3.60000000000000       1.11598907912334       1.11598907912334       0.00000000000000       0.00000000000000
       3.80000000000000       1.09751057645900       1.09751057645900  -4.44089209850063e-16  -4.04633193862119e-16
       4.00000000000000       1.08232323371114       1.08232323371114       0.00000000000000       0.00000000000000
       4.20000000000000       1.06975147723381       1.06975147723381       0.00000000000000       0.00000000000000
       4.40000000000000       1.05928172597984       1.05928172597984       0.00000000000000       0.00000000000000
       4.60000000000000       1.05051738256657       1.05051738256657       0.00000000000000       0.00000000000000
       4.80000000000000       1.04314801333518       1.04314801333518       0.00000000000000       0.00000000000000
       5.00000000000000       1.03692775514337       1.03692775514337       0.00000000000000       0.00000000000000
       5.20000000000000       1.03165987667792       1.03165987667792  -2.22044604925031e-16  -2.15230435868113e-16
       5.40000000000000       1.02718553892035       1.02718553892035   2.22044604925031e-16   2.16167962370670e-16
       5.60000000000000       1.02337547922703       1.02337547922703       0.00000000000000       0.00000000000000
       5.80000000000000       1.02012376838834       1.02012376838834       0.00000000000000       0.00000000000000
       6.00000000000000       1.01734306198445       1.01734306198445       0.00000000000000       0.00000000000000
       6.20000000000000       1.01496094518522       1.01496094518522  -2.22044604925031e-16  -2.18771575377720e-16
       6.40000000000000       1.01291708871218       1.01291708871218       0.00000000000000       0.00000000000000
       6.60000000000000       1.01116101415427       1.01116101415427   2.22044604925031e-16   2.19593716348675e-16
       6.80000000000000       1.00965032234471       1.00965032234471       0.00000000000000       0.00000000000000
       7.00000000000000       1.00834927738192       1.00834927738192       0.00000000000000       0.00000000000000
       7.20000000000000       1.00722766648072       1.00722766648072   2.22044604925031e-16   2.20451256765873e-16
       7.40000000000000       1.00625987569305       1.00625987569305       0.00000000000000       0.00000000000000
       7.60000000000000       1.00542413598796       1.00542413598796       0.00000000000000       0.00000000000000
       7.80000000000000       1.00470190481647       1.00470190481647       0.00000000000000       0.00000000000000
       8.00000000000000       1.00407735619794       1.00407735619794       0.00000000000000       0.00000000000000
       8.20000000000000       1.00353695830620       1.00353695830620       0.00000000000000       0.00000000000000
       8.40000000000000       1.00306912203744       1.00306912203744       0.00000000000000       0.00000000000000
       8.60000000000000       1.00266390748615       1.00266390748615       0.00000000000000       0.00000000000000
       8.80000000000000       1.00231277790982       1.00231277790982       0.00000000000000       0.00000000000000
       9.00000000000000       1.00200839282608       1.00200839282608  -2.22044604925031e-16  -2.21599545986609e-16
       9.20000000000000       1.00174443349959       1.00174443349959       0.00000000000000       0.00000000000000
       9.40000000000000       1.00151545534805       1.00151545534805       0.00000000000000       0.00000000000000
       9.60000000000000       1.00131676280526       1.00131676280526       0.00000000000000       0.00000000000000
       9.80000000000000       1.00114430298403       1.00114430298403       0.00000000000000       0.00000000000000
       10.0000000000000       1.00099457512782       1.00099457512782  -2.22044604925031e-16  -2.21823984307486e-16
       10.2000000000000       1.00086455336151       1.00086455336151   2.22044604925031e-16   2.21852801339873e-16
       10.4000000000000       1.00075162067447       1.00075162067446   2.22044604925031e-16   2.21877836955570e-16
       10.6000000000000       1.00065351241408       1.00065351241408   2.22044604925031e-16   2.21899590787771e-16
       10.8000000000000       1.00056826785034       1.00056826785034       0.00000000000000       0.00000000000000
       11.0000000000000       1.00049418860412       1.00049418860412       0.00000000000000       0.00000000000000
       11.2000000000000       1.00042980292399       1.00042980292399  -2.22044604925031e-16  -2.21949210505378e-16
       11.4000000000000       1.00037383495512       1.00037383495512  -2.22044604925031e-16  -2.21961627909824e-16
       11.6000000000000       1.00032517827619       1.00032517827619       0.00000000000000       0.00000000000000
       11.8000000000000       1.00028287309100       1.00028287309100       0.00000000000000       0.00000000000000
       12.0000000000000       1.00024608655331       1.00024608655331       0.00000000000000       0.00000000000000
       12.2000000000000       1.00021409578188       1.00021409578188       0.00000000000000       0.00000000000000
       12.4000000000000       1.00018627318741       1.00018627318741  -2.22044604925031e-16  -2.22003251671728e-16
       12.6000000000000       1.00016207378875       1.00016207378875       0.00000000000000       0.00000000000000
       12.8000000000000       1.00014102424221       1.00014102424221   2.22044604925031e-16   2.22013295668249e-16
       13.0000000000000       1.00012271334758       1.00012271334758   2.22044604925031e-16   2.22017360431512e-16
       13.2000000000000       1.00010678382802       1.00010678382802       0.00000000000000       0.00000000000000
       13.4000000000000       1.00009292520975       1.00009292520975       0.00000000000000       0.00000000000000
