  k =       -1.00000000000000
                      u                     f1                     f2                  delta                   frac
      -2.90000000000000     -0.280196805355747     -0.280196805355749   1.72084568816899e-15  -6.14156070046602e-15
      -2.80000000000000     -0.232524799971287     -0.232524799971288   1.55431223447522e-15  -6.68450089911761e-15
      -2.70000000000000     -0.186086976379124     -0.186086976379126   1.38777878078145e-15  -7.45768891399494e-15
      -2.60000000000000     -0.140695717144041     -0.140695717144042   1.16573417585641e-15  -8.28549865994110e-15
      -2.50000000000000    -0.0961297073243440    -0.0961297073243450   1.02695629777827e-15  -1.06830274049757e-14
      -2.40000000000000    -0.0521440627401213    -0.0521440627401223   9.57567358739198e-16  -1.83638809179784e-14
      -2.30000000000000   -0.00847876544522051   -0.00847876544522123   7.19910242530375e-16  -8.49074369590125e-14
      -2.20000000000000     0.0351340770482907     0.0351340770482899   7.77156117237610e-16   2.21197248520133e-14
      -2.10000000000000     0.0789636152361602     0.0789636152361597   5.41233724504764e-16   6.85421662731720e-15
      -2.00000000000000      0.123273745828024      0.123273745828023   4.30211422042248e-16   3.48988682993723e-15
      -1.90000000000000      0.168316166344625      0.168316166344625   3.33066907387547e-16   1.97881709535611e-15
      -1.80000000000000      0.214322459982289      0.214322459982288   1.94289029309402e-16   9.06526685656083e-16
      -1.70000000000000      0.261494685208346      0.261494685208346   3.33066907387547e-16   1.27370430921828e-15
      -1.60000000000000      0.309993976897538      0.309993976897537   1.66533453693773e-16   5.37215127082350e-16
      -1.50000000000000      0.359926741968746      0.359926741968746   2.22044604925031e-16   6.16916108290482e-16
      -1.40000000000000      0.411328183941651      0.411328183941651  -1.11022302462516e-16  -2.69911731791918e-16
      -1.30000000000000      0.464143158025914      0.464143158025914  -1.11022302462516e-16  -2.39198403644931e-16
      -1.20000000000000      0.518204786745949      0.518204786745949       0.00000000000000       0.00000000000000
      -1.10000000000000      0.573211896235047      0.573211896235046   9.99200722162641e-16   1.74316117429796e-15
      -1.00000000000000      0.628707181657425      0.628707181657424   9.99200722162641e-16   1.58929427134665e-15
     -0.900000000000000      0.684059038820259      0.684059038820258   1.11022302462516e-15   1.62299298981542e-15
     -0.800000000000000      0.738451076669157      0.738451076669156   6.66133814775094e-16   9.02068987128768e-16
     -0.700000000000000      0.790884191173190      0.790884191173190   7.77156117237610e-16   9.82642118670730e-16
     -0.600000000000000      0.840196335569033      0.840196335569032   6.66133814775094e-16   7.92831135503522e-16
     -0.500000000000000      0.885104281013479      0.885104281013479   4.44089209850063e-16   5.01736596891796e-16
     -0.400000000000000      0.924269307521511      0.924269307521510   4.44089209850063e-16   4.80475989234044e-16
     -0.300000000000000      0.956384791676505      0.956384791676504   2.22044604925031e-16   2.32170781946246e-16
     -0.200000000000000      0.980278536973675      0.980278536973675   1.11022302462516e-16   1.13255873994002e-16
    -0.0999999999999996      0.995017601435959      0.995017601435959       0.00000000000000       0.00000000000000
       0.00000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
     0.0999999999999996      0.995017601435959      0.995017601435959       0.00000000000000       0.00000000000000
      0.200000000000000      0.980278536973675      0.980278536973675   1.11022302462516e-16   1.13255873994002e-16
      0.300000000000000      0.956384791676505      0.956384791676504   2.22044604925031e-16   2.32170781946246e-16
      0.400000000000000      0.924269307521511      0.924269307521510   4.44089209850063e-16   4.80475989234044e-16
      0.500000000000000      0.885104281013479      0.885104281013479   4.44089209850063e-16   5.01736596891796e-16
      0.600000000000000      0.840196335569033      0.840196335569032   6.66133814775094e-16   7.92831135503522e-16
      0.700000000000000      0.790884191173190      0.790884191173190   7.77156117237610e-16   9.82642118670730e-16
      0.800000000000000      0.738451076669157      0.738451076669156   6.66133814775094e-16   9.02068987128768e-16
      0.900000000000000      0.684059038820259      0.684059038820258   1.11022302462516e-15   1.62299298981542e-15
       1.00000000000000      0.628707181657425      0.628707181657424   9.99200722162641e-16   1.58929427134665e-15
       1.10000000000000      0.573211896235047      0.573211896235046   1.11022302462516e-15   1.93684574921995e-15
       1.20000000000000      0.518204786745949      0.518204786745949       0.00000000000000       0.00000000000000
       1.30000000000000      0.464143158025914      0.464143158025914  -1.11022302462516e-16  -2.39198403644931e-16
       1.40000000000000      0.411328183941651      0.411328183941651   5.55111512312578e-17   1.34955865895959e-16
       1.50000000000000      0.359926741968746      0.359926741968746   2.22044604925031e-16   6.16916108290482e-16
       1.60000000000000      0.309993976897538      0.309993976897538   5.55111512312578e-17   1.79071709027450e-16
       1.70000000000000      0.261494685208346      0.261494685208346   3.33066907387547e-16   1.27370430921828e-15
       1.80000000000000      0.214322459982289      0.214322459982288   1.94289029309402e-16   9.06526685656083e-16
       1.90000000000000      0.168316166344625      0.168316166344625   2.77555756156289e-16   1.64901424613010e-15
       2.00000000000000      0.123273745828024      0.123273745828023   4.30211422042248e-16   3.48988682993723e-15
       2.10000000000000     0.0789636152361605     0.0789636152361598   7.07767178198537e-16   8.96320635879940e-15
       2.20000000000000     0.0351340770482907     0.0351340770482899   7.77156117237610e-16   2.21197248520133e-14
       2.30000000000000   -0.00847876544522051   -0.00847876544522123   7.19910242530375e-16  -8.49074369590125e-14
       2.40000000000000    -0.0521440627401216    -0.0521440627401225   9.43689570931383e-16  -1.80977377162684e-14
       2.50000000000000    -0.0961297073243440    -0.0961297073243450   1.02695629777827e-15  -1.06830274049757e-14
       2.60000000000000     -0.140695717144041     -0.140695717144042   1.33226762955019e-15  -9.46914132564698e-15
       2.70000000000000     -0.186086976379124     -0.186086976379126   1.38777878078145e-15  -7.45768891399494e-15
       2.80000000000000     -0.232524799971287     -0.232524799971288   1.55431223447522e-15  -6.68450089911761e-15
       2.90000000000000     -0.280196805355747     -0.280196805355749   1.60982338570648e-15  -5.74533097785530e-15
       3.00000000000000     -0.329244621104524     -0.329244621104525   1.83186799063151e-15  -5.56385092787877e-15
       3.10000000000000     -0.379749063364286     -0.379749063364288   2.05391259555654e-15  -5.40860477010907e-15
       3.20000000000000     -0.431712602236908     -0.431712602236910   2.33146835171283e-15  -5.40051029233887e-15
       3.30000000000000     -0.485039264715816     -0.485039264715818   1.88737914186277e-15  -3.89118836176814e-15
       3.40000000000000     -0.539512623630154     -0.539512623630156   2.66453525910038e-15  -4.93878204586174e-15
       3.50000000000000     -0.594773237307981     -0.594773237307982   1.22124532708767e-15  -2.05329569402817e-15
       3.60000000000000     -0.650297831854050     -0.650297831854051   9.99200722162641e-16  -1.53652783881170e-15
       3.70000000000000     -0.705383587682271     -0.705383587682273   1.44328993201270e-15  -2.04610648336038e-15
       3.80000000000000     -0.759141926089158     -0.759141926089159   1.11022302462516e-15  -1.46247096421699e-15
       3.90000000000000     -0.810506873878744     -0.810506873878745   1.33226762955019e-15  -1.64374624384679e-15
       4.00000000000000     -0.858262970752017     -0.858262970752018   1.33226762955019e-15  -1.55228371134647e-15
       4.10000000000000     -0.901096293279348     -0.901096293279349   1.33226762955019e-15  -1.47849640430956e-15
       4.20000000000000     -0.937669171307290     -0.937669171307291   1.22124532708767e-15  -1.30242666012472e-15
       4.30000000000000     -0.966714658245683     -0.966714658245683   6.66133814775094e-16  -6.89069736445230e-16
       4.40000000000000     -0.987141531053147     -0.987141531053147   4.44089209850063e-16  -4.49873899415699e-16
       4.50000000000000     -0.998135958782480     -0.998135958782480   3.33066907387547e-16  -3.33688917283192e-16
       4.60000000000000     -0.999243732344837     -0.999243732344837  -4.44089209850063e-16   4.44425314340434e-16
       4.70000000000000     -0.990418452278474     -0.990418452278473  -6.66133814775094e-16   6.72578154458494e-16
       4.80000000000000     -0.972026542128685     -0.972026542128684  -7.77156117237610e-16   7.99521498184279e-16
       4.90000000000000     -0.944808114493867     -0.944808114493865  -1.44328993201270e-15   1.52760111801736e-15
       5.00000000000000     -0.909801170927477     -0.909801170927476  -1.77635683940025e-15   1.95246708419751e-15
max(abs(diff)) =    2.66453525910038e-15
max(abs(frac)) =    8.49074369590125e-14

  k =      -0.800000000000000
                      u                     f1                     f2                  delta                   frac
      -5.00000000000000     -0.605173057847189     -0.605173057847189   3.33066907387547e-16  -5.50366383745472e-16
      -4.90000000000000     -0.665856085485459     -0.665856085485460   3.33066907387547e-16  -5.00208550537938e-16
      -4.80000000000000     -0.724611775934289     -0.724611775934289   4.44089209850063e-16  -6.12865019033771e-16
      -4.70000000000000     -0.780515241369902     -0.780515241369902   3.33066907387547e-16  -4.26726974354751e-16
      -4.60000000000000     -0.832509946523420     -0.832509946523421   5.55111512312578e-16  -6.66792648701359e-16
      -4.50000000000000     -0.879447143358045     -0.879447143358046   5.55111512312578e-16  -6.31205088907291e-16
      -4.40000000000000     -0.920143503547124     -0.920143503547124   1.11022302462516e-16  -1.20657595293047e-16
      -4.30000000000000     -0.953454564689698     -0.953454564689698  -1.11022302462516e-16   1.16442153170296e-16
      -4.20000000000000     -0.978358028192607     -0.978358028192608   1.11022302462516e-16  -1.13478194345290e-16
      -4.10000000000000     -0.994037586252307     -0.994037586252307  -1.11022302462516e-16   1.11688233923919e-16
      -4.00000000000000     -0.999955873360008     -0.999955873360008   1.11022302462516e-16  -1.11027201719875e-16
      -3.90000000000000     -0.995905286034415     -0.995905286034415  -1.11022302462516e-16   1.11478776164141e-16
      -3.80000000000000     -0.982028196140280     -0.982028196140280   1.11022302462516e-16  -1.13054088364135e-16
      -3.70000000000000     -0.958803054350715     -0.958803054350714  -1.11022302462516e-16   1.15792604079362e-16
      -3.60000000000000     -0.926998800211774     -0.926998800211774  -2.22044604925031e-16   2.39530628167269e-16
      -3.50000000000000     -0.887605258254349     -0.887605258254349   1.11022302462516e-16  -1.25080717391043e-16
      -3.40000000000000     -0.841750453763992     -0.841750453763992  -2.22044604925031e-16   2.63789112238825e-16
      -3.30000000000000     -0.790616417272223     -0.790616417272223  -1.11022302462516e-16   1.40424989966138e-16
      -3.20000000000000     -0.735363321954447     -0.735363321954447       0.00000000000000      -0.00000000000000
      -3.10000000000000     -0.677068594299665     -0.677068594299665  -1.11022302462516e-16   1.63974970035869e-16
      -3.00000000000000     -0.616684028294000     -0.616684028294000  -1.11022302462516e-16   1.80031097561662e-16
      -2.90000000000000     -0.555010795205883     -0.555010795205883  -3.33066907387547e-16   6.00108881240760e-16
      -2.80000000000000     -0.492690061733437     -0.492690061733437  -3.33066907387547e-16   6.76017101330833e-16
      -2.70000000000000     -0.430205805624518     -0.430205805624518  -1.11022302462516e-16   2.58067885209842e-16
      -2.60000000000000     -0.367896179323186     -0.367896179323186  -3.33066907387547e-16   9.05328530457386e-16
      -2.50000000000000     -0.305970131508865     -0.305970131508865  -2.77555756156289e-16   9.07133499559409e-16
      -2.40000000000000     -0.244526667064730     -0.244526667064730  -2.22044604925031e-16   9.08058853418441e-16
      -2.30000000000000     -0.183574885700704     -0.183574885700704  -4.44089209850063e-16   2.41911745255881e-15
      -2.20000000000000     -0.123053647305226     -0.123053647305226  -1.80411241501588e-16   1.46611860316575e-15
      -2.10000000000000    -0.0628502981947962    -0.0628502981947960  -1.94289029309402e-16   3.09129844869200e-15
      -2.00000000000000   -0.00281833630302443   -0.00281833630302426  -1.69569219776733e-16   6.01664249915009e-14
      -1.90000000000000     0.0572057976937613     0.0572057976937614  -1.38777878078145e-16  -2.42594079049577e-15
      -1.80000000000000      0.117386424185459      0.117386424185459  -1.24900090270330e-16  -1.06400796460926e-15
      -1.70000000000000      0.177872351382718      0.177872351382718       0.00000000000000       0.00000000000000
      -1.60000000000000      0.238780148952418      0.238780148952418  -8.32667268468867e-17  -3.48717124150380e-16
      -1.50000000000000      0.300176576685320      0.300176576685320  -2.22044604925031e-16  -7.39713296010448e-16
      -1.40000000000000      0.362059958480120      0.362059958480120       0.00000000000000       0.00000000000000
      -1.30000000000000      0.424340589079890      0.424340589079890  -5.55111512312578e-17  -1.30817443958459e-16
      -1.20000000000000      0.486820691608798      0.486820691608798       0.00000000000000       0.00000000000000
      -1.10000000000000      0.549175016981258      0.549175016981258       0.00000000000000       0.00000000000000
      -1.00000000000000      0.610933874703197      0.610933874703197   2.22044604925031e-16   3.63451126413484e-16
     -0.900000000000000      0.671471144164046      0.671471144164046  -1.11022302462516e-16  -1.65341881668994e-16
     -0.800000000000000      0.730000502761797      0.730000502761797  -1.11022302462516e-16  -1.52085241095708e-16
     -0.700000000000000      0.785583507266614      0.785583507266614  -2.22044604925031e-16  -2.82649270091757e-16
     -0.600000000000000      0.837152995358232      0.837152995358232   1.11022302462516e-16   1.32618891741536e-16
     -0.500000000000000      0.883554243917100      0.883554243917100  -2.22044604925031e-16  -2.51308401780327e-16
     -0.400000000000000      0.923604241647304      0.923604241647304       0.00000000000000       0.00000000000000
     -0.300000000000000      0.956166371397729      0.956166371397729  -1.11022302462516e-16  -1.16111908746825e-16
     -0.200000000000000      0.980234199683213      0.980234199683213       0.00000000000000       0.00000000000000
    -0.0999999999999996      0.995014783892404      0.995014783892404  -1.11022302462516e-16  -1.11578545625430e-16
       0.00000000000000       1.00000000000000       1.00000000000000       0.00000000000000       0.00000000000000
     0.0999999999999996      0.995014783892404      0.995014783892404  -1.11022302462516e-16  -1.11578545625430e-16
      0.200000000000000      0.980234199683213      0.980234199683213       0.00000000000000       0.00000000000000
      0.300000000000000      0.956166371397729      0.956166371397729  -1.11022302462516e-16  -1.16111908746825e-16
      0.400000000000000      0.923604241647304      0.923604241647304       0.00000000000000       0.00000000000000
      0.500000000000000      0.883554243917100      0.883554243917100  -2.22044604925031e-16  -2.51308401780327e-16
      0.600000000000000      0.837152995358232      0.837152995358232   1.11022302462516e-16   1.32618891741536e-16
      0.700000000000000      0.785583507266614      0.785583507266614  -2.22044604925031e-16  -2.82649270091757e-16
      0.800000000000000      0.730000502761797      0.730000502761797  -1.11022302462516e-16  -1.52085241095708e-16
      0.900000000000000      0.671471144164046      0.671471144164046  -1.11022302462516e-16  -1.65341881668994e-16
       1.00000000000000      0.610933874703197      0.610933874703197   2.22044604925031e-16   3.63451126413484e-16
       1.10000000000000      0.549175016981258      0.549175016981259  -1.11022302462516e-16  -2.02161968460966e-16
       1.20000000000000      0.486820691608798      0.486820691608798       0.00000000000000       0.00000000000000
       1.30000000000000      0.424340589079890      0.424340589079890  -5.55111512312578e-17  -1.30817443958459e-16
       1.40000000000000      0.362059958480120      0.362059958480120  -5.55111512312578e-17  -1.53320327009610e-16
       1.50000000000000      0.300176576685320      0.300176576685320  -2.22044604925031e-16  -7.39713296010448e-16
       1.60000000000000      0.238780148952418      0.238780148952418  -2.22044604925031e-16  -9.29912331067680e-16
       1.70000000000000      0.177872351382718      0.177872351382718       0.00000000000000       0.00000000000000
       1.80000000000000      0.117386424185459      0.117386424185459  -1.24900090270330e-16  -1.06400796460926e-15
       1.90000000000000     0.0572057976937611     0.0572057976937612  -1.45716771982052e-16  -2.54723783002056e-15
       2.00000000000000   -0.00281833630302443   -0.00281833630302426  -1.69569219776733e-16   6.01664249915009e-14
       2.10000000000000    -0.0628502981947961    -0.0628502981947959  -1.94289029309402e-16   3.09129844869200e-15
       2.20000000000000     -0.123053647305226     -0.123053647305226  -1.80411241501588e-16   1.46611860316575e-15
       2.30000000000000     -0.183574885700704     -0.183574885700704  -4.44089209850063e-16   2.41911745255881e-15
       2.40000000000000     -0.244526667064730     -0.244526667064730  -2.77555756156289e-16   1.13507356677305e-15
       2.50000000000000     -0.305970131508865     -0.305970131508865  -2.77555756156289e-16   9.07133499559409e-16
       2.60000000000000     -0.367896179323186     -0.367896179323186  -4.99600361081320e-16   1.35799279568608e-15
       2.70000000000000     -0.430205805624518     -0.430205805624518  -1.11022302462516e-16   2.58067885209842e-16
       2.80000000000000     -0.492690061733437     -0.492690061733437  -3.33066907387547e-16   6.76017101330833e-16
       2.90000000000000     -0.555010795205883     -0.555010795205883  -4.44089209850063e-16   8.00145174987680e-16
