0.0 	 0.000000000000000
0.1 	 0.000523589547612
0.2 	 0.004187609161657
0.3 	 0.014116998006577
0.4 	 0.033359432660613
0.5 	 0.064732432859999
0.6 	 0.110540207359387
0.7 	 0.172136457863477
0.8 	 0.249341393053918
0.9 	 0.339776344393140
1.0 	 0.438259147390355
1.1 	 0.536497911096820
1.2 	 0.623400918546250
1.3 	 0.686333285534650
1.4 	 0.713525077363412
1.5 	 0.697504960082093
1.6 	 0.638887683509381
1.7 	 0.549195940321568
1.8 	 0.450938769267583
1.9 	 0.373347317816981
2.0 	 0.343415678363698
2.1 	 0.374273359378104
2.2 	 0.455704612124658
2.3 	 0.553151641560703
2.4 	 0.619689964945684
2.5 	 0.619181755819593
2.6 	 0.549989323152719
2.7 	 0.452917487616718
2.8 	 0.391528443543172
2.9 	 0.410140587056714
3.0 	 0.496312998967376
3.1 	 0.581815868085875
3.2 	 0.593349464618603
3.3 	 0.519286084982061
3.4 	 0.429649464443926
3.5 	 0.415248011972438
3.6 	 0.492309489111003
3.7 	 0.574980349887474
3.8 	 0.565618739795131
3.9 	 0.475202402350687
4.0 	 0.420515754246928
4.1 	 0.475798257032830
4.2 	 0.563198888396612
4.3 	 0.553995887666577
4.4 	 0.462268016411045
4.5 	 0.434272975048704
4.6 	 0.516192336949054
4.7 	 0.567145469012263
4.8 	 0.496750218958948
4.9 	 0.435067361787494
5.0 	 0.499191381917115
5.1 	 0.562390079733006
5.2 	 0.496875655860107
5.3 	 0.440467788604097
5.4 	 0.514031988701911
5.5 	 0.553684062779023
5.6 	 0.470038806514864
5.7 	 0.459528382647674
5.8 	 0.546047283789530
5.9 	 0.516330691504159
6.0 	 0.446960761236930
6.1 	 0.516477082795099
6.2 	 0.539820978816945
6.3 	 0.455545430504401
6.4 	 0.496492221545936
6.5 	 0.545376455243236
6.6 	 0.463069501140460
6.7 	 0.491501446345078
6.8 	 0.543635456823509
6.9 	 0.462439507778601
7.0 	 0.499704789453438
7.1 	 0.536017354510785
7.2 	 0.457251530582882
7.3 	 0.518947327858136
7.4 	 0.516065580377612
7.5 	 0.460701232946827
7.6 	 0.538853243389628
7.7 	 0.482014168075996
7.8 	 0.489645340429767
7.9 	 0.532342034747779
8.0 	 0.460214214393014
8.1 	 0.532039395641554
8.2 	 0.485881799857148
8.3 	 0.493232333330838
8.4 	 0.524284769779940
8.5 	 0.465341248981069
8.6 	 0.536927690345083
8.7 	 0.467739057456676
8.8 	 0.522940932758766
8.9 	 0.488551546582361
9.0 	 0.499861045629669
9.1 	 0.510413295169696
9.2 	 0.481351929338432
9.3 	 0.524665859952831
9.4 	 0.471344492246866
9.5 	 0.530999849151405
9.6 	 0.467857090761813
9.7 	 0.532502598564268
9.8 	 0.467577801869663
9.9 	 0.532149170211791
10.0 	 0.468169978584882
