0.0 	 0.000000000000000
0.1 	 0.099997532627085
0.2 	 0.199921057594453
0.3 	 0.299400976052047
0.4 	 0.397480759172359
0.5 	 0.492344225871446
0.6 	 0.581095446991652
0.7 	 0.659652351904511
0.8 	 0.722844171896356
0.9 	 0.764823021273326
1.0 	 0.779893400376823
1.1 	 0.763806666062012
1.2 	 0.715437722923073
1.3 	 0.638550454727029
1.4 	 0.543095783546256
1.5 	 0.445261176039822
1.6 	 0.365461683440488
1.7 	 0.323826876003900
1.8 	 0.333632927221557
1.9 	 0.394470534891523
2.0 	 0.488253406075341
2.1 	 0.581564135060834
2.2 	 0.636286044903320
2.3 	 0.626561709791952
2.4 	 0.554961405856427
2.5 	 0.457413009641776
2.6 	 0.388937496191969
2.7 	 0.392493969852748
2.8 	 0.467491651698907
2.9 	 0.562376450225825
3.0 	 0.605720789297686
3.1 	 0.561593902511355
3.2 	 0.466320346952036
3.3 	 0.405694403706258
3.4 	 0.438491703363804
3.5 	 0.532572435028002
3.6 	 0.587953259673416
3.7 	 0.541945662154486
3.8 	 0.448094947012818
3.9 	 0.422332710260934
4.0 	 0.498426033038179
4.1 	 0.573695631451206
4.2 	 0.541719203163415
4.3 	 0.449441171024909
4.4 	 0.438332940837679
4.5 	 0.526025915053539
4.6 	 0.567236682285748
4.7 	 0.491426490601026
4.8 	 0.433796581622996
4.9 	 0.500160967512302
5.0 	 0.563631188704012
5.1 	 0.499782109976897
5.2 	 0.438887474227742
5.3 	 0.507786574155267
5.4 	 0.557233781017892
5.5 	 0.478421414925318
5.6 	 0.451713624601014
5.7 	 0.538458956606686
5.8 	 0.529836715975233
5.9 	 0.448591953169832
6.0 	 0.499531467855496
6.1 	 0.549502201263967
6.2 	 0.467608409763530
6.3 	 0.476004455353062
6.4 	 0.549604555703824
6.5 	 0.481603459890970
6.6 	 0.468991407711788
6.7 	 0.546736574851368
6.8 	 0.483069828033677
6.9 	 0.473225314351507
7.0 	 0.545467092546970
7.1 	 0.473311196696598
7.2 	 0.488743953651609
7.3 	 0.539268015658467
7.4 	 0.460101852079484
7.5 	 0.516018250152327
7.6 	 0.515631219651519
7.7 	 0.462782096822627
7.8 	 0.539470552655200
7.9 	 0.475973793848422
8.0 	 0.499802180377185
8.1 	 0.522750612557867
8.2 	 0.463842476689322
8.3 	 0.537746648418659
8.4 	 0.470912858992923
8.5 	 0.514177598583720
8.6 	 0.502482860022416
8.7 	 0.482744653672077
8.8 	 0.527964016151222
8.9 	 0.466118204596095
9.0 	 0.535366127468120
9.1 	 0.466608220079839
9.2 	 0.529141873314547
9.3 	 0.476272491672395
9.4 	 0.518040887032081
9.5 	 0.487287331026584
9.6 	 0.508134681552766
9.7 	 0.495486310531409
9.8 	 0.501931984740001
9.9 	 0.499599379488737
10.0 	 0.499898694205497
