

#                         t                       fai                      fai'                       gai                      gai'                       hai                      hai'
#                 =========                 =========                 =========                 =========                 =========                 =========                 =========
 -1.950000000000000000e+01 -1.300523880966563474e+04  1.926877547101407374e+04  5.657118754566442594e+04 -7.501551515039258497e+04  8.454331131347937894e+04  1.435747564544549389e+05
 -1.949000000000000000e+01 -1.625085184531939843e+04 -3.653093751017439278e+04  3.611006792633587445e+04  3.814055141089669125e+04  1.955042179384550571e+05 -9.032512012942828361e+04
 -1.948000000000000000e+01 -2.586547022845217815e+04 -1.695009574643764134e+04  1.631325098806940340e+04  7.955202525687333862e+04  2.676025934353947562e+04 -1.731463750959117826e+04
 -1.947000000000000000e+01  7.581624018197534580e+03 -1.259454253911963162e+04  1.902882856508432577e+04 -2.633986421645780149e+04  7.142677615686283630e+04  7.637513872924660967e+04
 -1.946000000000000000e+01 -2.386845695623121170e+04 -1.227025906502165974e+04  4.204146408975809065e+04 -3.142766173674497241e+04  1.047087254743222149e+05  4.911291714026115184e+03
 -1.945000000000000000e+01 -1.452900340913087857e+04  2.445682335064860118e+04  1.839191361226649718e+04 -1.167067287068527020e+05  2.105802467121443671e+05  7.763916172101045363e+04
 -1.944000000000000000e+01  6.289036215447837321e+03 -1.055160960721252887e+04  2.021069432948966024e+04 -9.608976111405703137e+04  8.233847531184851371e+04  1.011714096891177723e+05
 -1.943000000000000000e+01 -6.629612556259595868e+02 -4.543754999285129358e+04  3.257522215390478897e+04 -4.785388900027289744e+04  2.371251452255314395e+05  6.750657799180842724e+04
 -1.942000000000000000e+01 -7.614629348550984558e+03 -3.466050574549803923e+02  4.223809153180086388e+03 -4.370109718446694088e+04  9.903389347523134770e+04  3.896459911942916520e+04
 -1.941000000000000000e+01 -2.814482423788104208e+03 -8.856514798710846116e+03 -5.404754790362106543e+03  4.766862414453472211e+04  1.273574079786217566e+05  8.089307014417181504e+04
 -1.940000000000000000e+01  9.354301674937486610e+03 -2.318691718479702914e+04  2.823221489350140911e+04 -1.431774435524474417e+05  1.098858707656966534e+05  2.914210174447508446e+04
 -1.939000000000000000e+01  5.771783663660244468e+03 -8.531857502308974295e+03  2.550453520808202093e+04  1.605342288852040600e+03  1.549864525633539897e+05  3.770003538839650874e+04
 -1.938000000000000000e+01 -1.140261618834304461e+04 -3.128833242788312305e+03  2.547404696842253864e+04  6.505742507511383346e+04  7.456696913599722278e+04  1.683936598745407828e+04
 -1.937000000000000000e+01 -1.203446914488453638e+04 -1.871732247351216277e+04  3.129781376732448489e+04 -5.270310012643146043e+04  4.024647389814387688e+04 -2.945194570805281043e+04
 -1.936000000000000000e+01 -1.500644437458243982e+04 -2.329148589075757099e+04  2.120028326242055903e+04 -3.253583374254955993e+04  3.697722926069672359e+04  9.054558188727748041e+04
 -1.935000000000000000e+01 -6.465744077225267182e+03 -9.670480532772256044e+03 -4.396824161988097349e+03 -2.497279595891258410e+04  4.694229825379032822e+04  1.074902575391760550e+05
 -1.934000000000000000e+01 -4.916897390847671893e+03 -5.955518485529674191e+03  9.913620253063391243e+03 -1.497246247441067602e+04  3.749957596756499803e+04 -5.174272056129350979e+04
 -1.933000000000000000e+01 -4.495467493184012339e+03  1.409969771989334284e+04  1.016805754758670087e+04  5.701185254628157335e+04  1.892753666423833428e+04  9.809944238874566119e+04
 -1.932000000000000000e+01  2.173005534201502741e+03 -1.199421402320935078e+04  2.098207029679480486e+04 -9.348824448770027847e+03  4.983229115646478578e+04  4.546423419069742698e+03
 -1.931000000000000000e+01 -1.301869565337200697e+04 -1.434270559724914798e+04 -1.039361457097888673e+04  1.777368788661376970e+04  7.481200172130227537e+04  3.479872808216125501e+04
