

#                      t                     Gi                    Gip                     Hi                    Hip
#              =========              =========              =========              =========              =========
 -1.858000000000000e+01 -2.157556388462062e-01 -8.021484248197789e-01  1.707843690344068e-02  9.163088113660437e-04
 -1.857000000000000e+01 -2.235924063340475e-01 -7.644976264041411e-01  1.708754730014414e-02  9.172866426140062e-04
 -1.856000000000000e+01 -2.310454907425084e-01 -7.254487501239689e-01  1.709666732769476e-02  9.182660297341763e-04
 -1.855000000000000e+01 -2.381012748252513e-01 -6.850758195116927e-01  1.710579700116507e-02  9.192469760011436e-04
 -1.854000000000000e+01 -2.447468936198611e-01 -6.434551978503041e-01  1.711493633565853e-02  9.202294846980248e-04
 -1.853000000000000e+01 -2.509702571224134e-01 -6.006654412651810e-01  1.712408534630953e-02  9.212135591164879e-04
 -1.852000000000000e+01 -2.567600714739249e-01 -5.567871481325047e-01  1.713324404828353e-02  9.221992025567809e-04
 -1.851000000000000e+01 -2.621058586231954e-01 -5.119028050969817e-01  1.714241245677710e-02  9.231864183277562e-04
 -1.850000000000000e+01 -2.669979744336834e-01 -4.660966299956743e-01  1.715159058701802e-02  9.241752097468989e-04
 -1.849000000000000e+01 -2.714276252048975e-01 -4.194544119904965e-01  1.716077845426535e-02  9.251655801403522e-04
 -1.848000000000000e+01 -2.753868825819745e-01 -3.720633492148324e-01  1.716997607380947e-02  9.261575328429445e-04
 -1.847000000000000e+01 -2.788686968300890e-01 -3.240118842439760e-01  1.717918346097224e-02  9.271510711982168e-04
 -1.846000000000000e+01 -2.818669084534300e-01 -2.753895377025930e-01  1.718840063110701e-02  9.281461985584479e-04
 -1.845000000000000e+01 -2.843762581418026e-01 -2.262867403221364e-01  1.719762759959873e-02  9.291429182846852e-04
 -1.844000000000000e+01 -2.863923950307725e-01 -1.767946637669367e-01  1.720686438186402e-02  9.301412337467665e-04
 -1.843000000000000e+01 -2.879118832647556e-01 -1.270050505442070e-01  1.721611099335126e-02  9.311411483233523e-04
 -1.842000000000000e+01 -2.889322068553802e-01 -7.701004331774328e-02  1.722536744954063e-02  9.321426654019497e-04
 -1.841000000000000e+01 -2.894517728307952e-01 -2.690201394211271e-02  1.723463376594426e-02  9.331457883789419e-04
 -1.840000000000000e+01 -2.894699126746874e-01  2.322660746505374e-02  1.724390995810624e-02  9.341505206596144e-04
 -1.839000000000000e+01 -2.889868820569769e-01  7.328350309616494e-02  1.725319604160275e-02  9.351568656581823e-04
 -1.838000000000000e+01 -2.880038588612979e-01  1.231766373594541e-01  1.726249203204212e-02  9.361648267978209e-04
 -1.837000000000000e+01 -2.865229395175100e-01  1.728144258038491e-01  1.727179794506490e-02  9.371744075106893e-04
 -1.836000000000000e+01 -2.845471336505758e-01  2.221059027559933e-01  1.728111379634397e-02  9.381856112379616e-04
 -1.835000000000000e+01 -2.820803570602373e-01  2.709608873629214e-01  1.729043960158459e-02  9.391984414298536e-04
 -1.834000000000000e+01 -2.791274230489054e-01  3.192901477403837e-01  1.729977537652451e-02  9.402129015456511e-04
 -1.833000000000000e+01 -2.756940321182598e-01  3.670055629291452e-01  1.730912113693403e-02  9.412289950537381e-04
 -1.832000000000000e+01 -2.717867600578691e-01  4.140202823693249e-01  1.731847689861609e-02  9.422467254316243e-04
 -1.831000000000000e+01 -2.674130444521360e-01  4.602488826063001e-01  1.732784267740636e-02  9.432660961659759e-04
 -1.830000000000000e+01 -2.625811696346538e-01  5.056075209490039e-01  1.733721848917330e-02  9.442871107526413e-04
 -1.829000000000000e+01 -2.573002501217812e-01  5.500140858082158e-01  1.734660434981828e-02  9.453097726966816e-04
 -1.828000000000000e+01 -2.515802125601117e-01  5.933883434481785e-01  1.735600027527563e-02  9.463340855123981e-04
 -1.827000000000000e+01 -2.454317762247691e-01  6.356520808955235e-01  1.736540628151272e-02  9.473600527233630e-04
 -1.826000000000000e+01 -2.388664321084839e-01  6.767292447534508e-01  1.737482238453009e-02  9.483876778624451e-04
 -1.825000000000000e+01 -2.318964206434603e-01  7.165460756810497e-01  1.738424860036147e-02  9.494169644718425e-04
