

#             x           ber           bei           ker           kei     Wronskian
#     =========     =========     =========     =========     =========
  0.000000e+00  0.000000e+00  0.000000e+00          -nan          -nan
  1.086000e+01  5.492718e-01  8.453516e-01 -2.064774e-01 -9.701658e-01
  1.087000e+01  5.432692e-01  8.492131e-01 -2.133417e-01 -9.686871e-01
  1.088000e+01  5.372388e-01  8.530316e-01 -2.201953e-01 -9.671599e-01
  1.089000e+01  5.311829e-01  8.568075e-01 -2.270372e-01 -9.655843e-01
  1.090000e+01  5.251004e-01  8.605396e-01 -2.338676e-01 -9.639603e-01
  1.091000e+01  5.189905e-01  8.642296e-01 -2.406874e-01 -9.622877e-01
  1.092000e+01  5.128554e-01  8.678758e-01 -2.474952e-01 -9.605669e-01
  1.093000e+01  5.066948e-01  8.714788e-01 -2.542898e-01 -9.587981e-01
  1.094000e+01  5.005097e-01  8.750378e-01 -2.610716e-01 -9.569814e-01
  1.095000e+01  4.942981e-01  8.785521e-01 -2.678414e-01 -9.551163e-01
  1.096000e+01  4.880626e-01  8.820235e-01 -2.745979e-01 -9.532034e-01
  1.097000e+01  4.818027e-01  8.854502e-01 -2.813398e-01 -9.512429e-01
  1.098000e+01  4.755191e-01  8.888322e-01 -2.880687e-01 -9.492345e-01
  1.099000e+01  4.692112e-01  8.921704e-01 -2.947823e-01 -9.471788e-01
  1.100000e+01  4.628800e-01  8.954636e-01 -3.014821e-01 -9.450752e-01
  1.101000e+01  4.565256e-01  8.987118e-01 -3.081666e-01 -9.429243e-01
  1.102000e+01  4.501494e-01  9.019140e-01 -3.148351e-01 -9.407264e-01
  1.103000e+01  4.437494e-01  9.050717e-01 -3.214887e-01 -9.384810e-01
  1.104000e+01  4.373275e-01  9.081837e-01 -3.281256e-01 -9.361889e-01
  1.105000e+01  4.308848e-01  9.112505e-01 -3.347469e-01 -9.338493e-01
  1.106000e+01  4.244204e-01  9.142714e-01 -3.413505e-01 -9.314635e-01
  1.107000e+01  4.179345e-01  9.172470e-01 -3.479380e-01 -9.290304e-01
  1.108000e+01  4.114276e-01  9.201768e-01 -3.545074e-01 -9.265510e-01
  1.109000e+01  4.048998e-01  9.230593e-01 -3.610599e-01 -9.240252e-01
  1.110000e+01  3.983531e-01  9.258948e-01 -3.675936e-01 -9.214534e-01
  1.111000e+01  3.917857e-01  9.286863e-01 -3.741097e-01 -9.188346e-01
  1.112000e+01  3.851989e-01  9.314296e-01 -3.806072e-01 -9.161701e-01
  1.113000e+01  3.785923e-01  9.341267e-01 -3.870849e-01 -9.134596e-01
  1.114000e+01  3.719675e-01  9.367772e-01 -3.935432e-01 -9.107037e-01
  1.115000e+01  3.653237e-01  9.393795e-01 -3.999827e-01 -9.079015e-01
  1.116000e+01  3.586618e-01  9.419363e-01 -4.064023e-01 -9.050539e-01
  1.117000e+01  3.519821e-01  9.444444e-01 -4.128015e-01 -9.021610e-01
  1.118000e+01  3.452856e-01  9.469061e-01 -4.191794e-01 -8.992229e-01
  1.119000e+01  3.385720e-01  9.493206e-01 -4.255363e-01 -8.962400e-01
  1.120000e+01  3.318404e-01  9.516870e-01 -4.318728e-01 -8.932116e-01
  1.121000e+01  3.250932e-01  9.540055e-01 -4.381877e-01 -8.901384e-01
  1.122000e+01  3.183294e-01  9.562759e-01 -4.444799e-01 -8.870210e-01
  1.123000e+01  3.115498e-01  9.584991e-01 -4.507499e-01 -8.838592e-01
  1.124000e+01  3.047540e-01  9.606739e-01 -4.569982e-01 -8.806524e-01
  1.125000e+01  2.979442e-01  9.628012e-01 -4.632236e-01 -8.774018e-01
  1.126000e+01  2.911191e-01  9.648790e-01 -4.694252e-01 -8.741074e-01
  1.127000e+01  2.842798e-01  9.669088e-01 -4.756041e-01 -8.707686e-01
  1.128000e+01  2.774259e-01  9.688902e-01 -4.817584e-01 -8.673867e-01
  1.129000e+01  2.705584e-01  9.708232e-01 -4.878895e-01 -8.639609e-01
  1.130000e+01  2.636769e-01  9.727078e-01 -4.939962e-01 -8.604918e-01
  1.131000e+01  2.567840e-01  9.745434e-01 -5.000774e-01 -8.569799e-01
  1.132000e+01  2.498771e-01  9.763298e-01 -5.061345e-01 -8.534244e-01
  1.133000e+01  2.429572e-01  9.780676e-01 -5.121661e-01 -8.498265e-01
  1.134000e+01  2.360258e-01  9.797565e-01 -5.181716e-01 -8.461862e-01
  1.135000e+01  2.290829e-01  9.813967e-01 -5.241511e-01 -8.425034e-01
  1.136000e+01  2.221290e-01  9.829867e-01 -5.301053e-01 -8.387780e-01
  1.137000e+01  2.151626e-01  9.845284e-01 -5.360326e-01 -8.350103e-01
  1.138000e+01  2.081865e-01  9.860211e-01 -5.419327e-01 -8.312014e-01
  1.139000e+01  2.012012e-01  9.874615e-01 -5.478056e-01 -8.273507e-01
  1.140000e+01  1.942052e-01  9.888552e-01 -5.536519e-01 -8.234581e-01
  1.141000e+01  1.871990e-01  9.901980e-01 -5.594706e-01 -8.195240e-01
  1.142000e+01  1.801837e-01  9.914911e-01 -5.652612e-01 -8.155489e-01
  1.143000e+01  1.731602e-01  9.927353e-01 -5.710227e-01 -8.115335e-01
  1.144000e+01  1.661267e-01  9.939309e-01 -5.767559e-01 -8.074773e-01
  1.145000e+01  1.590860e-01  9.950742e-01 -5.824610e-01 -8.033801e-01
  1.146000e+01  1.520364e-01  9.961693e-01 -5.881368e-01 -7.992426e-01
  1.147000e+01  1.449812e-01  9.972137e-01 -5.937827e-01 -7.950655e-01
  1.148000e+01  1.379175e-01  9.982080e-01 -5.993993e-01 -7.908480e-01
  1.149000e+01  1.308468e-01  9.991527e-01 -6.049854e-01 -7.865914e-01
  1.150000e+01  1.237700e-01  1.000048e+00 -6.105421e-01 -7.822945e-01
  1.151000e+01  1.166880e-01  1.000892e+00 -6.160672e-01 -7.779590e-01
  1.152000e+01  1.095994e-01  1.001686e+00 -6.215627e-01 -7.735842e-01
  1.153000e+01  1.025052e-01  1.002431e+00 -6.270259e-01 -7.691709e-01
  1.154000e+01  9.540615e-02  1.003124e+00 -6.324588e-01 -7.647187e-01
  1.155000e+01  8.830152e-02  1.003768e+00 -6.378599e-01 -7.602279e-01
  1.156000e+01  8.119503e-02  1.004362e+00 -6.432285e-01 -7.556996e-01
  1.157000e+01  7.408198e-02  1.004904e+00 -6.485657e-01 -7.511327e-01
  1.158000e+01  6.696638e-02  1.005397e+00 -6.538696e-01 -7.465289e-01
  1.159000e+01  5.984846e-02  1.005839e+00 -6.591416e-01 -7.418869e-01
  1.160000e+01  5.272637e-02  1.006231e+00 -6.643799e-01 -7.372082e-01
  1.161000e+01  4.560287e-02  1.006573e+00 -6.695858e-01 -7.324920e-01
  1.162000e+01  3.847644e-02  1.006864e+00 -6.747573e-01 -7.277398e-01
  1.163000e+01  3.134767e-02  1.007105e+00 -6.798958e-01 -7.229503e-01
  1.164000e+01  2.421867e-02  1.007295e+00 -6.849998e-01 -7.181252e-01
  1.165000e+01  1.708796e-02  1.007435e+00 -6.900700e-01 -7.132635e-01
  1.166000e+01  9.955962e-03  1.007523e+00 -6.951057e-01 -7.083658e-01
  1.167000e+01  2.822983e-03  1.007564e+00 -7.001060e-01 -7.034333e-01
  1.168000e+01 -4.307196e-03  1.007552e+00 -7.050712e-01 -6.984656e-01
  1.169000e+01 -1.143887e-02  1.007489e+00 -7.100019e-01 -6.934620e-01
  1.170000e+01 -1.857103e-02  1.007377e+00 -7.148972e-01 -6.884238e-01
  1.171000e+01 -2.570033e-02  1.007213e+00 -7.197566e-01 -6.833511e-01
  1.172000e+01 -3.282848e-02  1.006999e+00 -7.245793e-01 -6.782446e-01
  1.173000e+01 -3.995564e-02  1.006736e+00 -7.293658e-01 -6.731042e-01
  1.174000e+01 -4.708035e-02  1.006422e+00 -7.341164e-01 -6.679291e-01
  1.175000e+01 -5.420244e-02  1.006057e+00 -7.388303e-01 -6.627205e-01
  1.176000e+01 -6.132202e-02  1.005641e+00 -7.435066e-01 -6.574794e-01
  1.177000e+01 -6.843843e-02  1.005176e+00 -7.481456e-01 -6.522053e-01
  1.178000e+01 -7.555103e-02  1.004660e+00 -7.527478e-01 -6.468978e-01
  1.179000e+01 -8.266071e-02  1.004095e+00 -7.573124e-01 -6.415578e-01
  1.180000e+01 -8.976399e-02  1.003477e+00 -7.618392e-01 -6.361856e-01
  1.181000e+01 -9.686361e-02  1.002810e+00 -7.663273e-01 -6.307822e-01
  1.182000e+01 -1.039592e-01  1.002095e+00 -7.707770e-01 -6.253472e-01
  1.183000e+01 -1.110483e-01  1.001327e+00 -7.751886e-01 -6.198801e-01
  1.184000e+01 -1.181324e-01  1.000509e+00 -7.795615e-01 -6.143818e-01
  1.185000e+01 -1.252101e-01  9.996424e-01 -7.838949e-01 -6.088534e-01
  1.186000e+01 -1.322828e-01  9.987242e-01 -7.881895e-01 -6.032935e-01
  1.187000e+01 -1.393471e-01  9.977571e-01 -7.924441e-01 -5.977043e-01
  1.188000e+01 -1.464044e-01  9.967390e-01 -7.966596e-01 -5.920843e-01
  1.189000e+01 -1.534549e-01  9.956723e-01 -8.008349e-01 -5.864354e-01
  1.190000e+01 -1.604973e-01  9.945548e-01 -8.049706e-01 -5.807562e-01
  1.191000e+01 -1.675328e-01  9.933887e-01 -8.090653e-01 -5.750486e-01
  1.192000e+01 -1.745581e-01  9.921712e-01 -8.131199e-01 -5.693114e-01
  1.193000e+01 -1.815755e-01  9.909052e-01 -8.171338e-01 -5.635463e-01
  1.194000e+01 -1.885832e-01  9.895883e-01 -8.211070e-01 -5.577523e-01
  1.195000e+01 -1.955816e-01  9.882219e-01 -8.250390e-01 -5.519301e-01
  1.196000e+01 -2.025700e-01  9.868087e-01 -8.289296e-01 -5.460812e-01
  1.197000e+01 -2.095486e-01  9.853439e-01 -8.327783e-01 -5.402047e-01
  1.198000e+01 -2.165150e-01  9.838296e-01 -8.365861e-01 -5.343003e-01
  1.199000e+01 -2.234730e-01  9.822664e-01 -8.403518e-01 -5.283691e-01
  1.200000e+01 -2.304184e-01  9.806535e-01 -8.440756e-01 -5.224113e-01
  1.201000e+01 -2.373526e-01  9.789923e-01 -8.477566e-01 -5.164281e-01
  1.202000e+01 -2.442745e-01  9.772828e-01 -8.513953e-01 -5.104192e-01
  1.203000e+01 -2.511845e-01  9.755234e-01 -8.549917e-01 -5.043835e-01
  1.204000e+01 -2.580802e-01  9.737146e-01 -8.585453e-01 -4.983226e-01
  1.205000e+01 -2.649647e-01  9.718585e-01 -8.620555e-01 -4.922374e-01
  1.206000e+01 -2.718348e-01  9.699534e-01 -8.655227e-01 -4.861277e-01
  1.207000e+01 -2.786908e-01  9.679983e-01 -8.689467e-01 -4.799926e-01
  1.208000e+01 -2.855335e-01  9.659952e-01 -8.723275e-01 -4.738334e-01
  1.209000e+01 -2.923622e-01  9.639449e-01 -8.756645e-01 -4.676503e-01
  1.210000e+01 -2.991746e-01  9.618453e-01 -8.789572e-01 -4.614448e-01
  1.211000e+01 -3.059739e-01  9.596998e-01 -8.822061e-01 -4.552159e-01
  1.212000e+01 -3.127573e-01  9.575035e-01 -8.854110e-01 -4.489633e-01
  1.213000e+01 -3.195247e-01  9.552597e-01 -8.885717e-01 -4.426883e-01
  1.214000e+01 -3.262749e-01  9.529691e-01 -8.916876e-01 -4.363917e-01
  1.215000e+01 -3.330115e-01  9.506308e-01 -8.947591e-01 -4.300725e-01
  1.216000e+01 -3.397285e-01  9.482447e-01 -8.977855e-01 -4.237325e-01
  1.217000e+01 -3.464293e-01  9.458101e-01 -9.007673e-01 -4.173702e-01
  1.218000e+01 -3.531125e-01  9.433293e-01 -9.037037e-01 -4.109880e-01
  1.219000e+01 -3.597782e-01  9.408004e-01 -9.065951e-01 -4.045841e-01
  1.220000e+01 -3.664263e-01  9.382251e-01 -9.094409e-01 -3.981608e-01
  1.221000e+01 -3.730559e-01  9.356028e-01 -9.122416e-01 -3.917167e-01
  1.222000e+01 -3.796659e-01  9.329336e-01 -9.149961e-01 -3.852537e-01
  1.223000e+01 -3.862565e-01  9.302171e-01 -9.177054e-01 -3.787706e-01
  1.224000e+01 -3.928278e-01  9.274549e-01 -9.203685e-01 -3.722681e-01
  1.225000e+01 -3.993809e-01  9.246473e-01 -9.229853e-01 -3.657480e-01
  1.226000e+01 -4.059120e-01  9.217916e-01 -9.255557e-01 -3.592096e-01
  1.227000e+01 -4.124235e-01  9.188902e-01 -9.280803e-01 -3.526521e-01
  1.228000e+01 -4.189139e-01  9.159418e-01 -9.305584e-01 -3.460770e-01
  1.229000e+01 -4.253846e-01  9.129483e-01 -9.329898e-01 -3.394843e-01
  1.230000e+01 -4.318331e-01  9.099105e-01 -9.353743e-01 -3.328756e-01
  1.231000e+01 -4.382589e-01  9.068262e-01 -9.377119e-01 -3.262501e-01
  1.232000e+01 -4.446641e-01  9.036964e-01 -9.400029e-01 -3.196073e-01
  1.233000e+01 -4.510460e-01  9.005216e-01 -9.422469e-01 -3.129484e-01
  1.234000e+01 -4.574062e-01  8.973011e-01 -9.444432e-01 -3.062747e-01
  1.235000e+01 -4.637429e-01  8.940373e-01 -9.465924e-01 -2.995855e-01
  1.236000e+01 -4.700556e-01  8.907269e-01 -9.486945e-01 -2.928804e-01
  1.237000e+01 -4.763455e-01  8.873728e-01 -9.507490e-01 -2.861606e-01
  1.238000e+01 -4.826120e-01  8.839740e-01 -9.527557e-01 -2.794263e-01
  1.239000e+01 -4.888520e-01  8.805316e-01 -9.547148e-01 -2.726789e-01
  1.240000e+01 -4.950697e-01  8.770446e-01 -9.566259e-01 -2.659177e-01
  1.241000e+01 -5.012621e-01  8.735141e-01 -9.584895e-01 -2.591424e-01
  1.242000e+01 -5.074283e-01  8.699398e-01 -9.603050e-01 -2.523538e-01
  1.243000e+01 -5.135694e-01  8.663218e-01 -9.620721e-01 -2.455535e-01
  1.244000e+01 -5.196848e-01  8.626600e-01 -9.637914e-01 -2.387398e-01
  1.245000e+01 -5.257743e-01  8.589554e-01 -9.654620e-01 -2.319152e-01
  1.246000e+01 -5.318373e-01  8.552086e-01 -9.670848e-01 -2.250779e-01
  1.247000e+01 -5.378740e-01  8.514188e-01 -9.686587e-01 -2.182302e-01
  1.248000e+01 -5.438820e-01  8.475851e-01 -9.701844e-01 -2.113705e-01
  1.249000e+01 -5.498655e-01  8.437110e-01 -9.716613e-01 -2.045011e-01
  1.250000e+01 -5.558193e-01  8.397931e-01 -9.730899e-01 -1.976206e-01
  1.251000e+01 -5.617458e-01  8.358345e-01 -9.744694e-01 -1.907309e-01
  1.252000e+01 -5.676435e-01  8.318323e-01 -9.758003e-01 -1.838307e-01
  1.253000e+01 -5.735139e-01  8.277893e-01 -9.770824e-01 -1.769212e-01
  1.254000e+01 -5.793557e-01  8.237055e-01 -9.783155e-01 -1.700038e-01
  1.255000e+01 -5.851672e-01  8.195797e-01 -9.794997e-01 -1.630767e-01
  1.256000e+01 -5.909492e-01  8.154131e-01 -9.806344e-01 -1.561425e-01
  1.257000e+01 -5.967020e-01  8.112054e-01 -9.817204e-01 -1.491994e-01
  1.258000e+01 -6.024242e-01  8.069575e-01 -9.827572e-01 -1.422487e-01
  1.259000e+01 -6.081172e-01  8.026701e-01 -9.837448e-01 -1.352917e-01
  1.260000e+01 -6.137788e-01  7.983431e-01 -9.846829e-01 -1.283280e-01
  1.261000e+01 -6.194109e-01  7.939736e-01 -9.855719e-01 -1.213567e-01
  1.262000e+01 -6.250112e-01  7.895651e-01 -9.864115e-01 -1.143794e-01
  1.263000e+01 -6.305804e-01  7.851186e-01 -9.872016e-01 -1.073971e-01
  1.264000e+01 -6.361175e-01  7.806318e-01 -9.879425e-01 -1.004094e-01
  1.265000e+01 -6.416227e-01  7.761065e-01 -9.886336e-01 -9.341570e-02
  1.266000e+01 -6.470956e-01  7.715412e-01 -9.892756e-01 -8.641732e-02
  1.267000e+01 -6.525368e-01  7.669385e-01 -9.898679e-01 -7.941447e-02
  1.268000e+01 -6.579434e-01  7.622961e-01 -9.904106e-01 -7.240851e-02
  1.269000e+01 -6.633185e-01  7.576174e-01 -9.909036e-01 -6.539892e-02
  1.270000e+01 -6.686609e-01  7.529003e-01 -9.913469e-01 -5.838499e-02
  1.271000e+01 -6.739684e-01  7.481450e-01 -9.917407e-01 -5.136814e-02
  1.272000e+01 -6.792421e-01  7.433528e-01 -9.920847e-01 -4.434947e-02
  1.273000e+01 -6.844822e-01  7.385226e-01 -9.923793e-01 -3.732761e-02
  1.274000e+01 -6.896876e-01  7.336565e-01 -9.926240e-01 -3.030486e-02
  1.275000e+01 -6.948593e-01  7.287529e-01 -9.928189e-01 -2.327935e-02
  1.276000e+01 -6.999946e-01  7.238135e-01 -9.929641e-01 -1.625379e-02
  1.277000e+01 -7.050968e-01  7.188370e-01 -9.930596e-01 -9.226258e-03
  1.278000e+01 -7.101627e-01  7.138250e-01 -9.931054e-01 -2.199171e-03
  1.279000e+01 -7.151924e-01  7.087777e-01 -9.931015e-01  4.829011e-03
  1.280000e+01 -7.201875e-01  7.036942e-01 -9.930478e-01  1.185608e-02
  1.281000e+01 -7.251462e-01  6.985770e-01 -9.929442e-01  1.888360e-02
  1.282000e+01 -7.300677e-01  6.934233e-01 -9.927913e-01  2.591022e-02
  1.283000e+01 -7.349524e-01  6.882356e-01 -9.925885e-01  3.293471e-02
  1.284000e+01 -7.398020e-01  6.830131e-01 -9.923359e-01  3.995844e-02
  1.285000e+01 -7.446124e-01  6.777576e-01 -9.920334e-01  4.697934e-02
  1.286000e+01 -7.493860e-01  6.724673e-01 -9.916816e-01  5.399892e-02
  1.287000e+01 -7.541227e-01  6.671435e-01 -9.912798e-01  6.101593e-02
  1.288000e+01 -7.588214e-01  6.617863e-01 -9.908286e-01  6.802890e-02
  1.289000e+01 -7.634808e-01  6.563961e-01 -9.903277e-01  7.503863e-02
  1.290000e+01 -7.681034e-01  6.509735e-01 -9.897772e-01  8.204547e-02
  1.291000e+01 -7.726866e-01  6.455176e-01 -9.891769e-01  8.904837e-02
  1.292000e+01 -7.772325e-01  6.400304e-01 -9.885273e-01  9.604587e-02
  1.293000e+01 -7.817378e-01  6.345103e-01 -9.878284e-01  1.030387e-01
  1.294000e+01 -7.862040e-01  6.289585e-01 -9.870794e-01  1.100274e-01
  1.295000e+01 -7.906324e-01  6.233758e-01 -9.862813e-01  1.170106e-01
  1.296000e+01 -7.950191e-01  6.177611e-01 -9.854339e-01  1.239880e-01
  1.297000e+01 -7.993666e-01  6.121170e-01 -9.845371e-01  1.309582e-01
  1.298000e+01 -8.036745e-01  6.064412e-01 -9.835908e-01  1.379221e-01
  1.299000e+01 -8.079422e-01  6.007355e-01 -9.825953e-01  1.448800e-01
  1.300000e+01 -8.121683e-01  5.950000e-01 -9.815506e-01  1.518308e-01
  1.301000e+01 -8.163560e-01  5.892348e-01 -9.804568e-01  1.587730e-01
  1.302000e+01 -8.205004e-01  5.834395e-01 -9.793139e-01  1.657083e-01
  1.303000e+01 -8.246058e-01  5.776151e-01 -9.781219e-01  1.726345e-01
  1.304000e+01 -8.286678e-01  5.717627e-01 -9.768807e-01  1.795530e-01
  1.305000e+01 -8.326879e-01  5.658817e-01 -9.755908e-01  1.864616e-01
  1.306000e+01 -8.366680e-01  5.599711e-01 -9.742520e-01  1.933619e-01
  1.307000e+01 -8.406054e-01  5.540338e-01 -9.728644e-01  2.002516e-01
  1.308000e+01 -8.445010e-01  5.480667e-01 -9.714280e-01  2.071323e-01
  1.309000e+01 -8.483531e-01  5.420741e-01 -9.699429e-01  2.140027e-01
  1.310000e+01 -8.521643e-01  5.360549e-01 -9.684094e-01  2.208615e-01
  1.311000e+01 -8.559317e-01  5.300081e-01 -9.668272e-01  2.277102e-01
  1.312000e+01 -8.596581e-01  5.239356e-01 -9.651968e-01  2.345467e-01
  1.313000e+01 -8.633381e-01  5.178346e-01 -9.635178e-01  2.413724e-01
  1.314000e+01 -8.669770e-01  5.117111e-01 -9.617906e-01  2.481851e-01
  1.315000e+01 -8.705723e-01  5.055597e-01 -9.600152e-01  2.549865e-01
  1.316000e+01 -8.741254e-01  4.993850e-01 -9.581919e-01  2.617741e-01
  1.317000e+01 -8.776326e-01  4.931829e-01 -9.563203e-01  2.685497e-01
  1.318000e+01 -8.810957e-01  4.869576e-01 -9.544011e-01  2.753109e-01
  1.319000e+01 -8.845158e-01  4.807081e-01 -9.524338e-01  2.820593e-01
  1.320000e+01 -8.878903e-01  4.744342e-01 -9.504188e-01  2.887937e-01
  1.321000e+01 -8.912227e-01  4.681371e-01 -9.483563e-01  2.955128e-01
  1.322000e+01 -8.945082e-01  4.618156e-01 -9.462462e-01  3.022170e-01
  1.323000e+01 -8.977483e-01  4.554718e-01 -9.440889e-01  3.089073e-01
  1.324000e+01 -9.009447e-01  4.491058e-01 -9.418839e-01  3.155820e-01
  1.325000e+01 -9.040958e-01  4.427160e-01 -9.396317e-01  3.222409e-01
  1.326000e+01 -9.072016e-01  4.363052e-01 -9.373329e-01  3.288829e-01
  1.327000e+01 -9.102616e-01  4.298719e-01 -9.349871e-01  3.355086e-01
  1.328000e+01 -9.132767e-01  4.234173e-01 -9.325941e-01  3.421183e-01
  1.329000e+01 -9.162459e-01  4.169423e-01 -9.301544e-01  3.487110e-01
  1.330000e+01 -9.191691e-01  4.104450e-01 -9.276686e-01  3.552856e-01
  1.331000e+01 -9.220466e-01  4.039291e-01 -9.251361e-01  3.618421e-01
  1.332000e+01 -9.248769e-01  3.973922e-01 -9.225569e-01  3.683816e-01
  1.333000e+01 -9.276615e-01  3.908349e-01 -9.199315e-01  3.749027e-01
  1.334000e+01 -9.303982e-01  3.842581e-01 -9.172601e-01  3.814051e-01
  1.335000e+01 -9.330902e-01  3.776631e-01 -9.145430e-01  3.878876e-01
  1.336000e+01 -9.357343e-01  3.710492e-01 -9.117802e-01  3.943506e-01
  1.337000e+01 -9.383334e-01  3.644166e-01 -9.089713e-01  4.007950e-01
  1.338000e+01 -9.408824e-01  3.577643e-01 -9.061167e-01  4.072192e-01
  1.339000e+01 -9.433864e-01  3.510972e-01 -9.032173e-01  4.136223e-01
  1.340000e+01 -9.458417e-01  3.444099e-01 -9.002721e-01  4.200055e-01
  1.341000e+01 -9.482527e-01  3.377059e-01 -8.972823e-01  4.263670e-01
  1.342000e+01 -9.506137e-01  3.309865e-01 -8.942471e-01  4.327080e-01
  1.343000e+01 -9.529258e-01  3.242494e-01 -8.911675e-01  4.390265e-01
  1.344000e+01 -9.551924e-01  3.174970e-01 -8.880429e-01  4.453239e-01
  1.345000e+01 -9.574128e-01  3.107283e-01 -8.848741e-01  4.515983e-01
  1.346000e+01 -9.595825e-01  3.039439e-01 -8.816605e-01  4.578509e-01
  1.347000e+01 -9.617060e-01  2.971440e-01 -8.784032e-01  4.640797e-01
  1.348000e+01 -9.637787e-01  2.903295e-01 -8.751016e-01  4.702863e-01
  1.349000e+01 -9.658039e-01  2.835000e-01 -8.717559e-01  4.764694e-01
  1.350000e+01 -9.677813e-01  2.766576e-01 -8.683671e-01  4.826278e-01
  1.351000e+01 -9.697102e-01  2.698023e-01 -8.649348e-01  4.887622e-01
  1.352000e+01 -9.715906e-01  2.629317e-01 -8.614587e-01  4.948729e-01
  1.353000e+01 -9.734218e-01  2.560485e-01 -8.579393e-01  5.009588e-01
  1.354000e+01 -9.752048e-01  2.491511e-01 -8.543771e-01  5.070198e-01
  1.355000e+01 -9.769387e-01  2.422445e-01 -8.507724e-01  5.130545e-01
  1.356000e+01 -9.786241e-01  2.353237e-01 -8.471251e-01  5.190638e-01
  1.357000e+01 -9.802610e-01  2.283925e-01 -8.434350e-01  5.250479e-01
  1.358000e+01 -9.818466e-01  2.214475e-01 -8.397024e-01  5.310056e-01
  1.359000e+01 -9.833850e-01  2.144932e-01 -8.359285e-01  5.369360e-01
  1.360000e+01 -9.848736e-01  2.075279e-01 -8.321125e-01  5.428398e-01
  1.361000e+01 -9.863126e-01  2.005535e-01 -8.282543e-01  5.487170e-01
  1.362000e+01 -9.877012e-01  1.935672e-01 -8.243547e-01  5.545669e-01
  1.363000e+01 -9.890425e-01  1.865731e-01 -8.204138e-01  5.603889e-01
  1.364000e+01 -9.903329e-01  1.795703e-01 -8.164322e-01  5.661823e-01
  1.365000e+01 -9.915757e-01  1.725561e-01 -8.124097e-01  5.719473e-01
  1.366000e+01 -9.927668e-01  1.655331e-01 -8.083458e-01  5.776843e-01
  1.367000e+01 -9.939084e-01  1.585044e-01 -8.042416e-01  5.833928e-01
  1.368000e+01 -9.950002e-01  1.514660e-01 -8.000976e-01  5.890712e-01
  1.369000e+01 -9.960429e-01  1.444206e-01 -7.959130e-01  5.947209e-01
  1.370000e+01 -9.970352e-01  1.373689e-01 -7.916889e-01  6.003401e-01
  1.371000e+01 -9.979765e-01  1.303074e-01 -7.874247e-01  6.059300e-01
  1.372000e+01 -9.988703e-01  1.232426e-01 -7.831218e-01  6.114891e-01
  1.373000e+01 -9.997113e-01  1.161697e-01 -7.787786e-01  6.170180e-01
  1.374000e+01 -1.000505e+00  1.090937e-01 -7.743973e-01  6.225157e-01
  1.375000e+01 -1.001247e+00  1.020101e-01 -7.699765e-01  6.279829e-01
  1.376000e+01 -1.001939e+00  9.492133e-02 -7.655176e-01  6.334177e-01
  1.377000e+01 -1.002581e+00  8.783030e-02 -7.610199e-01  6.388218e-01
  1.378000e+01 -1.003174e+00  8.073258e-02 -7.564839e-01  6.441938e-01
  1.379000e+01 -1.003714e+00  7.363147e-02 -7.519106e-01  6.495329e-01
  1.380000e+01 -1.004205e+00  6.652686e-02 -7.472998e-01  6.548397e-01
  1.381000e+01 -1.004647e+00  5.941975e-02 -7.426507e-01  6.601144e-01
  1.382000e+01 -1.005037e+00  5.230793e-02 -7.379645e-01  6.653559e-01
  1.383000e+01 -1.005378e+00  4.519497e-02 -7.332413e-01  6.705644e-01
  1.384000e+01 -1.005668e+00  3.807830e-02 -7.284819e-01  6.757384e-01
  1.385000e+01 -1.005907e+00  3.096268e-02 -7.236862e-01  6.808788e-01
  1.386000e+01 -1.006096e+00  2.384366e-02 -7.188534e-01  6.859858e-01
  1.387000e+01 -1.006236e+00  1.672351e-02 -7.139845e-01  6.910585e-01
  1.388000e+01 -1.006323e+00  9.602671e-03 -7.090806e-01  6.960958e-01
  1.389000e+01 -1.006363e+00  2.482394e-03 -7.041411e-01  7.010984e-01
  1.390000e+01 -1.006350e+00 -4.638581e-03 -6.991658e-01  7.060666e-01
  1.391000e+01 -1.006288e+00 -1.176006e-02 -6.941552e-01  7.109997e-01
  1.392000e+01 -1.006174e+00 -1.888027e-02 -6.891097e-01  7.158969e-01
  1.393000e+01 -1.006010e+00 -2.599950e-02 -6.840307e-01  7.207578e-01
  1.394000e+01 -1.005798e+00 -3.311614e-02 -6.789173e-01  7.255828e-01
  1.395000e+01 -1.005535e+00 -4.023329e-02 -6.737691e-01  7.303719e-01
  1.396000e+01 -1.005219e+00 -4.734672e-02 -6.685872e-01  7.351245e-01
  1.397000e+01 -1.004854e+00 -5.445795e-02 -6.633724e-01  7.398399e-01
  1.398000e+01 -1.004441e+00 -6.156689e-02 -6.581236e-01  7.445188e-01
  1.399000e+01 -1.003974e+00 -6.867283e-02 -6.528425e-01  7.491597e-01
  1.400000e+01 -1.003459e+00 -7.577526e-02 -6.475281e-01  7.537640e-01
  1.401000e+01 -1.002893e+00 -8.287315e-02 -6.421819e-01  7.583298e-01
  1.402000e+01 -1.002277e+00 -8.996596e-02 -6.368027e-01  7.628583e-01
  1.403000e+01 -1.001611e+00 -9.705660e-02 -6.313925e-01  7.673482e-01
  1.404000e+01 -1.000896e+00 -1.041397e-01 -6.259497e-01  7.718000e-01
  1.405000e+01 -1.000128e+00 -1.112195e-01 -6.204762e-01  7.762127e-01
