

#                      t                    fai                   fai'                    gai                   gai'                    hai                   hai'
#              =========              =========              =========              =========              =========              =========              =========
 -1.932000000000000e+01  1.250676141687856e+07 -3.080621868729644e+07  4.539416089803582e+06  1.725045341045934e+07 -7.623358858601287e+07 -1.568218977214380e+08
 -1.931000000000000e+01  1.121481888709384e+07 -1.731888650043499e+07 -3.103320637975354e+07  6.205921102418362e+07 -3.705010219364215e+07  3.210088664754956e+07
 -1.930000000000000e+01 -9.328589107473819e+06 -1.513293697310615e+07  9.934234996524619e+06 -2.484278540408529e+07  2.134128631922092e+07 -6.208202402120394e+07
 -1.929000000000000e+01 -1.067552432615156e+07 -3.473971571409076e+07  4.371425194516853e+06  6.087831416246434e+07 -1.356982501056118e+08 -1.166925983929472e+08
 -1.928000000000000e+01 -1.152553508681208e+06 -2.795857293997989e+07  1.994922350212783e+07  3.347903960798716e+07 -7.238809994081129e+07  4.025800843929511e+07
 -1.927000000000000e+01  4.016875659306344e+06 -7.136147877214710e+06 -3.623361058277936e+07  7.124067302156046e+07  6.957682367374401e+07  3.898245420422805e+07
 -1.926000000000000e+01  1.135488981889379e+07 -1.497365634615815e+07 -2.099113164194162e+07  6.034574247381441e+07 -5.911603596655319e+07  1.186710910893641e+08
 -1.925000000000000e+01  1.871149364316833e+07 -8.549539899625124e+06  1.081417135347987e+07 -2.393345796781933e+06  3.649351959131301e+07 -7.399284828271855e+07
 -1.924000000000000e+01  2.018219451036858e+06  1.347617517957578e+07  4.126360710951999e+06  2.744328811394564e+07 -8.468448448395525e+07 -1.198070386753878e+08
 -1.923000000000000e+01  2.405972883140445e+06  2.901744191314480e+06 -4.153213205869457e+06  4.689104910998070e+07 -1.189983547359023e+08  4.931502463095479e+07
 -1.922000000000000e+01  1.101471582980703e+07 -2.440032581933651e+07  2.442435087643982e+07  5.886902939998775e+07 -2.940092410840637e+07 -8.049388077522011e+07
 -1.921000000000000e+01  9.738908016620029e+06 -1.624799886651417e+07 -3.940698309307538e+06  6.983159464383389e+07 -6.190246436645705e+07 -7.968438639534362e+07
 -1.920000000000000e+01  2.595248092709148e+06 -3.486053216889467e+06 -5.466634444849224e+06  6.796270903931621e+07 -8.851693918950780e+07  1.620255722339281e+07
 -1.919000000000000e+01  1.692754671273035e+06  5.510062506591305e+06 -1.689957651140828e+06  2.142752700897636e+07  1.246547679157415e+07 -4.693558480765064e+07
