#############################################################
# Computed values of generalized exponential integral
# using MpIeee+R;
# for p being 2 and x linearly from 0.1 to 56 by 0.1;
# output to 40 digits;
# computation and output in base 10.
# 
# Tabulated by DLMFTables on January 26, 2016 11:33:54 PM GMT
#############################################################
# Columns are p, x and generalized exponential integral
2 0.1 7.22545022194020506556157693617253527282802055e-1
2 0.2 5.74200644241203241002980993104154869546674055e-1
2 0.3 4.69115225178963852337775522675305563754637315e-1
2 0.4 3.89367998489374309311221327543168152540495635e-1
2 0.5 3.26643862324553017730401565333637835828494695e-1
2 0.6 2.76183934180385167734865973870228868176523585e-1
2 0.7 2.34947113527953113718166845541752426073662925e-1
2 0.8 2.00851701280787163706242740955067671626455775e-1
2 0.9 1.72404114347199435432363559290332522313178365e-1
2 1.0 1.48495506775922047918359994701339218414763835e-1
2 1.1 1.28281088708435382021902734530325388732583745e-1
2 1.2 1.11104087690447022935030442230188373730234715e-1
2 1.3 9.64455478301447222051132639923335566051086315e-2
2 1.4 8.38899263417054319550301419641663994850771385e-2
2 1.5 7.31007865384808510804164608965120539495766205e-2
2 1.6 6.38031840785917515499532816389249750418801345e-2
2 1.7 5.57706285706044732717214035116247304235009005e-2
2 1.8 4.88152553666225910823706015559164805436218155e-2
2 1.9 4.27803006910188403039395122642757805798616095e-2
2 2.0 3.75342618204904527595198245163853587786471755e-2
2 2.1 3.29663110851002656938841666814540100873405615e-2
2 2.2 2.89826568480822196902186300120046006793319875e-2
2 2.3 2.55036292280740848669196766499144361008254035e-2
2 2.4 2.24613270435028912314913051419602481863184425e-2
2 2.5 1.97977039482244564304586437806357179731831595e-2
2 2.6 1.74630015237201770406964597552492914751430825e-2
2 2.7 1.54144588079665346866727427942457860715606035e-2
2 2.8 1.36152437786130235492227592690376452671880485e-2
2 2.9 1.20335642973497921709200501360678185469476795e-2
2 3.0 1.06419250852728307418401781641267077862666895e-2
2 3.1 9.41650422002468402796565846520462282328012395e-3
2 3.2 8.33662798044906336591852258993985956046157055e-3
2 3.3 7.38432701253394815696122076113488091440401395e-3
2 3.4 6.54396004140221773262636510235718183711312545e-3
2 3.5 5.80189392089912552233105638212804709524474055e-3
2 3.6 5.14623085282224687176713953993945779240514925e-3
2 3.7 4.56657524028867597773799230833890497477432985e-3
2 3.8 4.05383395347456146172646245083018972364415865e-3
