#############################################################
# Computed values of generalized exponential integral
# using MpIeee+R;
# for p being 10 and x linearly from 0.1 to 56 by 0.1;
# output to 40 digits;
# computation and output in base 10.
# 
# Tabulated by DLMFTables on January 26, 2016 11:37:43 PM GMT
#############################################################
# Columns are p, x and generalized exponential integral
10 0.1 9.92984320008968135679051147285070413781760995e-2
10 0.2 8.87587268305029831668790520678549059352327525e-2
10 0.3 7.93524372814384570643456798154259415328140125e-2
10 0.4 7.09556524555147728439170208981540490743968955e-2
10 0.5 6.34583004271272183052739764006353554331521115e-2
10 0.6 5.67625579109190754950189787216683644966593965e-2
10 0.7 5.07814500429808466268796808186999545099150775e-2
10 0.8 4.54376162250573304646940820986958742935706265e-2
10 0.9 4.06622212889863271798844305296562442556800235e-2
10 1.0 3.63939940314164016341645342400269648910262035e-2
10 1.1 3.25783775422743269601847279615632672882573885e-2
10 1.2 2.91667777778922757401485059639842797019267015e-2
10 1.3 2.61158985689420032902712202028082431586816125e-2
10 1.4 2.33871527506393559082856861656188076349122435e-2
10 1.5 2.09461403956525329865318611071825101325102715e-2
10 1.6 1.87621862496091526196643552979163047169404315e-2
10 1.7 1.68079294405821663411186202368087596315812555e-2
10 1.8 1.50589593787375864831825453701663635679503775e-2
10 1.9 1.34934924983187660388434822293501593224619085e-2
10 2.0 1.20920851364002958665705156978229995339810115e-2
10 2.1 1.08373784041492560253950023220616191258593385e-2
10 2.2 9.71387139755849120508873660991852062000048705e-3
10 2.3 8.70771952505447711834310542113874855649108335e-3
10 2.4 7.80655510698951715640003251329567996692575875e-3
10 2.5 6.99932773364230600724489145202618789771149565e-3
10 2.6 6.27616215986249718579790432523197774831435065e-3
10 2.7 5.62823177098941955483851468378734951974247965e-3
10 2.8 5.04764588055269451167291413331141209608127845e-3
10 2.9 4.52734931933769703813155613628294664941751245e-3
10 3.0 4.06103295098416733544348408019077173024065575e-3
10 3.1 3.64305390426322039390109073677540643676603425e-3
10 3.2 3.26836444905663157895005413093132176059293135e-3
10 3.3 2.93244856403230538702975717898692371012498135e-3
10 3.4 2.63126535098393374494058234735205496292144645e-3
10 3.5 2.36119854545371740478900051697536247915550355e-3
10 3.6 2.11901145704913682813569105775964260311704675e-3
10 3.7 1.90180674708164452668100642453347533833635755e-3
10 3.8 1.70699051692285465855661227311779957854204005e-3
10 3.9 1.53224023878113067965329857976327099710564255e-3
10 4.0 1.37547611231746423559862044721467083222385555e-3
10 4.1 1.23483547640862142944045406602709014930484875e-3
10 4.2 1.10864994610062531630482210293491425285892195e-3
10 4.3 9.95424980969551096270299742442974022441064745e-4
10 4.4 8.93821623241926780551637020981835126711650985e-4
10 4.5 8.02640172584760693287279696828825130041804545e-4
10 4.6 7.20805589862286355830200022735620104780750755e-4
10 4.7 6.47354444732336413833137076667460825819167915e-4
10 4.8 5.81423242037454503788083029438160988744921735e-4
10 4.9 5.22237979815275671863064222675006856702754225e-4
10 5.0 4.69104807657811890255863684947555698277104485e-4
10 5.1 4.21401668309984947914818332599537965429359465e-4
10 5.2 3.78570818008797819280267851475377239452623025e-4
10 5.3 3.40112132298458410965591426906872553981618615e-4
10 5.4 3.05577114066485101010937496943458458617418965e-4
10 5.5 2.74563529466924498617810434484724287804687535e-4
10 5.6 2.46710605349576607840069411371998738697993865e-4
10 5.7 2.21694728905285735314675162406682642867719765e-4
10 5.8 1.99225596561668368947574684546836304304944565e-4
10 5.9 1.79042764805255368433281688303684681511401465e-4
10 6.0 1.60912560639674165844332445302668593796000985e-4
10 6.1 1.44625313881612751034361458088477779133438585e-4
10 6.2 1.29992877505938715577000439999043837713036935e-4
10 6.3 1.16846405830999151745209724206528835803937145e-4
10 6.4 1.05034363531503015084257418097269308500826665e-4
10 6.5 9.44207413210390087380950381758243541833873895e-5
10 6.6 8.48834566961897691276712583292153029062356305e-5
10 6.7 7.63129204122879232832182489207647440632049585e-5
10 6.8 6.86107513964357653812882529960790089489114715e-5
10 6.9 6.16886246225873957445598388176374710886662355e-5
10 7.0 5.54672380995309898746170559678627428996082145e-5
10 7.1 4.98753865762372451150936561785436542530777855e-5
10 7.2 4.48491308687329181183902637757031717111206195e-5
10 7.3 4.03310528748862986127276379053716652188122465e-5
10 7.4 3.62695873829413362436125808650112112388796685e-5
10 7.5 3.26184227094080413354977251906638452546168505e-5
10 7.6 2.93359630336940782852952158478913396493215295e-5
10 7.7 2.63848460410724438749438591732128204487079105e-5
10 7.8 2.37315101515274394612539337281383587335371055e-5
10 7.9 2.13458062080110806260740049268639168157717655e-5
10 8.0 1.92006490310892235007827904775681383469835835e-5
10 8.1 1.72717047244816169773960421176758300478091995e-5
10 8.2 1.55371100435154691379074185404051228508432725e-5
10 8.3 1.39772205212992537858721447795766930615292065e-5
10 8.4 1.25743843902005348519597749111028284323140905e-5
10 8.5 1.13127396431942824579435036709549919425410985e-5
10 8.6 1.01780318546038908431156821641119266005610365e-5
10 8.7 9.15745062605314190434375768812269600364886945e-6
10 8.8 8.23948274409375413165946453169571011562035475e-6
10 8.9 7.41378033366107103488594932774401375559188005e-6
10 9.0 6.67104246864625169631451294769347683133614825e-6
10 9.1 6.00290885960905917653847706654244422697708685e-6
10 9.2 5.40186438091582924221321964306859933094709445e-6
10 9.3 4.86115332709428505252759683674384669991003305e-6
10 9.4 4.37470240249100520973049244477653189212988845e-6
10 9.5 3.93705155077691578015695951305067916318231165e-6
10 9.6 3.54329182270463501932481151417381528062391375e-6
10 9.7 3.18900956288280070874150919208451805607732275e-6
10 9.8 2.87023627018479529180904469303764923957958705e-6
