#############################################################
# Computed values of generalized exponential integral
# using MpIeee+R;
# for p being 5 and x linearly from 0.1 to 56 by 0.1;
# output to 40 digits;
# computation and output in base 10.
# 
# Tabulated by DLMFTables on January 26, 2016 11:36:27 PM GMT
#############################################################
# Columns are p, x and generalized exponential integral
5 0.1 2.19015952240280462482405453237090813150581475e-1
5 0.2 1.92210326758578669040433850861106213101086725e-1
5 0.3 1.68934413352616627528917379555940890752466005e-1
5 0.4 1.48666495618654445674760096409566040992484415e-1
5 0.5 1.30977311695864847779318640126541360462146185e-1
5 0.6 1.15508846352592216505504873440170033382858355e-1
5 0.7 1.01959680681591104660087551973858388872864975e-1
5 0.8 9.00742461706264080412549890462267434848207475e-2
5 0.9 7.96346414975538817544130294125805745950227875e-2
5 1.0 7.04542374617203983358024523377485466172621595e-2
5 1.1 6.23725833440187945210821025650428196198105595e-2
5 1.2 5.52512901878502546441231056469031536853802015e-2
5 1.3 4.89706649150123414670017492460955182795599575e-2
5 1.4 4.34269323357104048218783869996903494343605255e-2
5 1.5 3.85299244254951553959715381660557314569408315e-2
5 1.6 3.42011456027267156304980097073049179653555495e-2
5 1.7 3.03721437034222271893853476601653194551063255e-2
5 1.8 2.69831316779835468667330531234825965530500675e-2
5 1.9 2.39818164684921429249816252863346740866493985e-2
5 2.0 2.13224002023230220536599322376593145923588275e-2
5 2.1 1.89647255204960042444474557405859856947887335e-2
5 2.2 1.68735420722937805587684220877410240075197925e-2
5 2.3 1.50178753203158161698954806545427139866013995e-2
5 2.4 1.33704820768719606294609520613414224345967855e-2
5 2.5 1.19073798263441305522152742006031463955455425e-2
5 2.6 1.06074390216440960154162889094480644541257265e-2
5 2.7 9.45202928330918102544638847226789358944383775e-3
5 2.8 8.42471185848678910880759279840660367497310345e-3
5 2.9 7.51097187656675669546960532140377898987592165e-3
5 3.0 6.69798491701704403268320543413061997733732085e-3
5 3.1 5.97441322102598305107951191921766929123122475e-3
5 3.2 5.33022756182369370249174130308305290130759585e-3
5 3.3 4.75655136288863171327278047072042673081099885e-3
5 3.4 4.24552413774316039447828169351472663157310965e-3
5 3.5 3.79018173510554693969382277945763491031511415e-3
5 3.6 3.38435122128690687405058132777867782136399815e-3
5 3.7 3.02255852808870056589690468632199003986346595e-3
5 3.8 2.69994724742125471954814224259200481096970785e-3
5 3.9 2.41220717030515004748846458967340311366123305e-3
5 4.0 2.15551135352546016275263042705583714349302775e-3
5 4.1 1.92646065671011827110610124826419985701761705e-3
5 4.2 1.72203482993879425954905289644222079009539415e-3
5 4.3 1.53954935045480796544558470567068587026283405e-3
5 4.4 1.37661730941776231187136333988543777527439785e-3
5 4.5 1.23111573822963285344061627906538658834181725e-3
5 4.6 1.10115584076049838086871814412396538119788175e-3
5 4.7 9.85056664458922887802905982198351981396453895e-4
5 4.8 8.81321801271456892439021055427493941048396485e-4
5 4.9 7.88618759720240912266463440323431781375404175e-4
5 5.0 7.05760693424585220060508130412090657748034435e-4
5 5.1 6.31690209679790159965639263550870334116867805e-4
5 5.2 5.65465015176460800228721611093896191830899975e-4
5 5.3 5.06245185201544555711373593195097992100294635e-4
5 5.4 4.53281868263086258387682258651858601670793135e-4
5 5.5 4.05907260501998919011888215492221159336754275e-4
5 5.6 3.63525703908041791763060799878720536299566585e-4
5 5.7 3.25605779599611398021710040361083115130749655e-4
5 5.8 2.91673282565783749604331609882288448310956225e-4
5 5.9 2.61304977571009048179329725820544123041970735e-4
5 6.0 2.34123047619289823351234662847872037503804535e-4
5 6.1 2.09790156666471040621861253034638530946483095e-4
5 6.2 1.88005057331112308932219063000291014718460475e-4
5 6.3 1.68498682338343027280466304405174498895731415e-4
5 6.4 1.51030665469609029176668895801203730715744655e-4
5 6.5 1.35386243999868337806077015172958141441402295e-4
5 6.6 1.21373500083484943038653376084872085091049655e-4
5 6.7 1.08820903388983288590524123467637110065953625e-4
5 6.8 9.75751215580944103487363658790463390025301945e-5
5 6.9 8.74990688436729796074983340407011073612482985e-5
5 7.0 7.84701666232567847463086862306347368117305895e-5
5 7.1 7.03787924421546682535594809195903138551198295e-5
5 7.2 6.31268968575095175349644350393653555259765885e-5
5 7.3 5.66267696727662202773401477726669800405652225e-5
5 7.4 5.07999392055101280663627196522875760399728705e-5
5 7.5 4.55761900516202548630861020046091185574940695e-5
5 7.6 4.08926864222838447211446632590022682604028255e-5
5 7.7 3.66931895615759553071978037906858491009558775e-5
5 7.8 3.29273590221013951310248474263333697182437355e-5
5 7.9 2.95501287032096759452302216147988031607984705e-5
5 8.0 2.65211495569156450083888252770332467935815145e-5
5 8.1 2.38042917553509219415589279017485808240146945e-5
5 8.2 2.13671999031018142007883922549178990157270855e-5
5 8.3 1.91808955794355027129571715951851094284301705e-5
5 8.4 1.72194221191439361607836032819779126999314115e-5
5 8.5 1.54595270953550403212029104422156023537772865e-5
5 8.6 1.38803784609668496983344381577634151780607995e-5
5 8.7 1.24633107442481187678811829310343739273622365e-5
5 8.8 1.11915980847235958045412607582741576682122385e-5
5 8.9 1.00502512431297549837981015530624274878063195e-5
5 9.0 9.02583602877702993398002688987668480442978515e-6
5 9.1 8.10631086333238300383486431783628245993690195e-6
5 9.2 7.28088144560486552329962771060080650424055845e-6
5 9.3 6.53987070071450820894008126044344654495201365e-6
5 9.4 5.87460239201275515148656972704631172538261655e-6
5 9.5 5.27729694792887714755310136837920972866502345e-6
5 9.6 4.74097821087458777907903559901243139784584345e-6
5 9.7 4.25938995352045721563982982361870208537032835e-6
5 9.8 3.82692113100328882479145398431419489016900985e-6
5 9.9 3.43853894756892426586053415644641091236548005e-6
5 10.0 3.08972891425368627074803668493942025024031665e-6
5 10.1 2.77644116175231688299181124845501075154827375e-6
5 10.2 2.49504235076022887853969126598865779992763435e-6
5 10.3 2.24227259183561066882541071102148474719739305e-6
5 10.4 2.01520684911215956100695580871380925667728125e-6
5 10.5 1.81122035781563488725744203797977255997138135e-6
5 10.6 1.62795763521779451831849351818867802207143375e-6
5 10.7 1.46330470904139251968683237626328872748991495e-6
5 10.8 1.31536422698135852494759471805771111499395825e-6
5 10.9 1.18243314643922822316812845379864743636676135e-6
5 11.0 1.06298273523402987591678012852043385430212515e-6
5 11.1 9.55640642357471827477440413367148063164882015e-7
5 11.2 8.59174823144820446028807822406206422889328545e-7
5 11.3 7.72479125856623581550439572564295832212308585e-7
5 11.4 6.94560366896949318504560340966231035091263895e-7
5 11.5 6.24526739986627796862200814556197836438496165e-7
5 11.6 5.61577420793076445519702268407888538811532495e-7
5 11.7 5.04993242995058456609265430676573836019423595e-7
5 11.8 4.54128334712684141328524593839480504017554045e-7
5 11.9 4.08402615822123025074062907146168946679866525e-7
5 12.0 3.67295067045474384130466056279292833457479465e-7
5 12.1 3.30337690988170636865950532778732232638718925e-7
5 12.2 2.97110093604468228924761122769097974389327815e-7
5 12.3 2.67234622008997527988397821520246837233209285e-7
5 12.4 2.40372001210987667878155774048649350730836355e-7
5 12.5 2.16217418309838608859793682539115177624082385e-7
5 12.6 1.94497008029614970561004806160552358603778125e-7
